"from","to"
"CHD4","PRC1"
"PRC1","SNRPB"
"CAPZB","PRC1"
"PFKL","PRC1"
"NUP85","PRC1"
"ACIN1","PRC1"
"CFL1","PRC1"
"FLOT1","PRC1"
"PRC1","UTP3"
"CCT5","PRC1"
"PBRM1","PRC1"
"PRC1","RBM15"
"AQR","PRC1"
"PRC1","USP5"
"NDUFA9","PRC1"
"PRC1","TPX2"
"MCM5","PRC1"
"BIRC5","PRC1"
"P4HA1","PRC1"
"AATF","PRC1"
"NOTCH2","PRC1"
"PRC1","TSC1"
"PRC1","PSMD13"
"PRC1","PSMD2"
"AARS","PRC1"
"ATP6V0D1","PRC1"
"PRC1","THOC1"
"PRC1","UPF1"
"CDK2","PRC1"
"FBXW7","PRC1"
"PRC1","RECQL"
"PRC1","TNIP1"
"POLD1","PRC1"
"CSNK2A1","CSNK2B"
"CSNK2A1","HNRNPA2B1"
"CSNK2A1","ZHX1"
"CSNK2A1","RANGAP1"
"CSNK2A1","SSRP1"
"CSNK2A1","SUPT16H"
"CHD4","CSNK2A1"
"CSNK2A1","RPS18"
"CSNK2A1","HMGA1"
"CSNK2A1","MCM2"
"ACIN1","CSNK2A1"
"CSNK2A1","FTSJ3"
"CSNK2A1","SF3B2"
"CSNK2A1","SUPT5H"
"CSNK2A1","NCAPD2"
"CSNK2A1","PRPF40A"
"CSNK2A1","HSP90AB1"
"CSNK2A1","RPL13"
"AKT1","CSNK2A1"
"CSNK2A1","DAXX"
"CSNK2A1","GLTSCR2"
"CCT5","CSNK2A1"
"CSNK2A1","HSPB1"
"ARNTL","CSNK2A1"
"CSNK2A1","PGK1"
"CBX4","CSNK2A1"
"CSNK2A1","STIP1"
"CSNK2A1","P4HA1"
"CSNK2A1","HCFC1"
"CDK2","CSNK2A1"
"CSNK2A1","UPF1"
"CSNK2A1","EIF3A"
"CSNK2A1","HDGF"
"CSNK2A1","RPS28"
"CSNK2A1","POLR1A"
"CSNK2A1","DDX41"
"CSNK2A1","ZC3H4"
"CSNK2A1","FOS"
"CHD3","CSNK2A1"
"CSNK2A1","SIRT1"
"CSNK2A1","SRC"
"AURKA","CSNK2A1"
"CSNK2A1","FXR2"
"CSNK2A1","RECQL4"
"CSNK2A1","SMARCA4"
"CSNK2A1","PPP1CA"
"CSNK2A1","SETD1A"
"CSNK2A1","HMGA2"
"CAPZB","CSNK2A1"
"CSNK2A1","CUL3"
"BAP1","CSNK2A1"
"CLK2","CSNK2A1"
"CSNK2A1","HIST1H3C"
"CHD3","CHD4"
"CHD3","CHD3"
"CHD3","PRPF40A"
"CHD3","ZHX1"
"CHD3","KRT2"
"CHD3","PHB2"
"CHD3","RPL13"
"CHD3","HIST1H2BH"
"CHD3","HSP90AB1"
"ATAD3A","CHD3"
"CHD3","EIF4G1"
"CHD3","EWSR1"
"CHD3","HNRNPA2B1"
"CHD3","KPNA2"
"CHD3","KRT8"
"CHD3","MCM5"
"CHD3","MCM7"
"CHD3","PPP1CA"
"CHD3","RPS18"
"CHD3","RPS28"
"CHD3","SMARCA4"
"CHD3","SMARCB1"
"CHD3","SNRPB"
"CHD3","SSRP1"
"CHD3","SUPT5H"
"CHD3","EIF3A"
"CHD3","PRPF4"
"CHD3","PRPF3"
"CHD3","FXR2"
"CHD3","MYBBP1A"
"CHD3","IGF2BP3"
"CHD3","SF3B2"
"CHD3","SUPT16H"
"CHD3","DDX42"
"ACIN1","CHD3"
"CHD3","SATB2"
"AATF","CHD3"
"CHD3","PELP1"
"CHD3","DDX41"
"CHD3","PBRM1"
"CHD3","NAT10"
"CHD3","RBM15"
"CHD3","FTSJ3"
"CHD3","SDCCAG3"
"CHD3","GSK3B"
"CHD3","SIRT1"
"CHD3","ENO1"
"CHD3","SHMT2"
"CHD3","PSMD14"
"CHD3","MCM2"
"BRD1","CHD3"
"CHD3","RECQL4"
"CBX4","CHD3"
"CHAF1A","CHD3"
"CHD3","HIST1H3C"
"AURKB","AURKB"
"AURKB","BIRC5"
"AURKB","BUB1B"
"AURKB","FBXW7"
"AURKB","TPX2"
"AURKB","FLOT1"
"AURKA","AURKB"
"AURKB","EIF4ENIF1"
"AURKB","PRPF3"
"AURKB","HSP90AB1"
"AURKB","CUL3"
"AARS","AURKB"
"AURKB","FTSJ3"
"AURKB","MYBBP1A"
"AURKB","NAT10"
"AURKB","TUFM"
"AURKB","PFKL"
"ATAD3A","AURKB"
"AURKB","RPL13"
"AURKB","HSPB1"
"AURKB","TRAP1"
"AURKB","RPS18"
"AURKB","CLTCL1"
"AURKB","TPM3"
"AURKB","RPL32"
"AURKB","SLC25A1"
"AURKB","SDCCAG3"
"AURKB","CLPB"
"AURKB","OGDH"
"AURKB","UPF1"
"AURKB","SLC3A2"
"AURKB","STIP1"
"AURKB","KIFC3"
"AURKB","NDUFA9"
"AURKB","HNRNPA2B1"
"AURKB","PABPC5"
"AURKB","PSMC3"
"AURKB","PLOD3"
"AURKB","PSMD2"
"AURKB","SPAG5"
"AURKB","PSMD14"
"AURKB","RANGAP1"
"AURKB","NCAPD2"
"AURKB","GLTSCR2"
"AURKB","ZC3H4"
"AURKB","YWHAE"
"AURKB","CBX5"
"AURKB","PPP1CA"
"AURKB","KIF14"
"AURKB","PRC1"
"AURKB","BRD1"
"AURKB","HIST1H3C"
"AURKB","TNIP1"
"AURKB","POLD1"
"EWSR1","GSK3B"
"GSK3B","NOTCH2"
"GSK3B","TSC1"
"GSK3B","GSK3B"
"CHD3","GSK3B"
"GSK3B","ZHX1"
"GSK3B","PPP1CA"
"GSK3B","NBR1"
"AURKA","GSK3B"
"GSK3B","IKBKG"
"GSK3B","SDCCAG3"
"GSK3B","SPAG5"
"GSK3B","HNRNPA2B1"
"ENO1","GSK3B"
"GSK3B","NDUFA9"
"GSK3B","PAK2"
"GSK3B","IGF2BP3"
"GSK3B","TRAP1"
"GSK3B","PRKCSH"
"GSK3B","PSMD2"
"GSK3B","SSRP1"
"AARS","GSK3B"
"AP1B1","GSK3B"
"EIF4G1","GSK3B"
"CAD","GSK3B"
"GSK3B","HSP90AB1"
"GSK3B","SLC3A2"
"GSK3B","H3F3B"
"GSK3B","RPS18"
"GSK3B","RPL13"
"EIF3A","GSK3B"
"EIF4ENIF1","GSK3B"
"GSK3B","PICK1"
"AKT1","GSK3B"
"GSK3B","PRKCA"
"E2F1","GSK3B"
"GSK3B","TRAF2"
"FBXW7","GSK3B"
"CSNK2B","GSK3B"
"GSK3B","IRS1"
"GSK3B","RECQL4"
"GSK3B","PRC1"
"GATA1","HSPB1"
"HSPB1","TPM3"
"HSPB1","HSPB1"
"CS","HSPB1"
"AKT1","HSPB1"
"HNRNPA2B1","HSPB1"
"HSPB1","PRPF40A"
"HSPB1","SUPT5H"
"HSPB1","YWHAE"
"HSP90AB1","HSPB1"
"HSPB1","LIG1"
"HSPB1","SMARCA4"
"HSPB1","STIP1"
"DAXX","HSPB1"
"HSPB1","MCM7"
"HSPB1","XPOT"
"HSPB1","PHB2"
"HSPB1","SLC25A1"
"CUL3","HSPB1"
"ARAF","HSPB1"
"BUB1B","HSPB1"
"HSPB1","IRAK1"
"HSPB1","MCM2"
"HSPB1","POLD1"
"HSPB1","PRKCA"
"AURKB","HSPB1"
"HSPB1","KIF14"
"HSPB1","PRC1"
"HSPB1","NFKBIA"
"FXR2","HSPB1"
"HSPB1","PSMD14"
"HSPB1","RUFY1"
"HSPB1","RNF130"
"HSPB1","TNIP1"
"FUS","PRMT1"
"FUS","UPF1"
"FUS","TNIP1"
"FUS","SUV39H1"
"FUS","PGK1"
"ENO1","FUS"
"FUS","PFKL"
"FUS","H3F3B"
"DDX42","FUS"
"FUS","KPNA2"
"CFL1","FUS"
"FUS","PSPC1"
"CCT5","FUS"
"FUS","HSP90AB1"
"FUS","TUFM"
"FUS","TIMM50"
"DNAJC7","FUS"
"FUS","NPLOC4"
"FUS","SMARCA4"
"FUS","SMARCB1"
"AKT1","FUS"
"FUS","SNRPB"
"FUS","HNRNPA2B1"
"FUS","PPP1R10"
"FUS","PBRM1"
"FUS","SF3B2"
"ACIN1","FUS"
"FUS","IGF2BP3"
"FUS","THOC1"
"FUS","INTS6"
"FUS","HSPB1"
"FUS","PRMT5"
"AQR","FUS"
"FUS","LSM4"
"FUS","POLR2C"
"FUS","PRPF3"
"FUS","SUPT5H"
"FUS","ZC3H4"
"EWSR1","FUS"
"CUL3","FUS"
"CUL5","FUS"
"CDK2","FUS"
"AURKA","FUS"
"FUS","TOMM34"
"FUS","MCM2"
"CHD3","FUS"
"CHD4","FUS"
"FUS","RECQL4"
"ARAF","FUS"
"FUS","KIF14"
"FUS","PRC1"
"FUS","NBR1"
"BAP1","FUS"
"FUS","STIP1"
"SSRP1","SUPT16H"
"POLR1A","SSRP1"
"MCM7","SSRP1"
"MCM2","SSRP1"
"MCM5","SSRP1"
"CSNK2B","SSRP1"
"DDX42","SSRP1"
"PBRM1","SSRP1"
"CHAF1A","SSRP1"
"SMARCB1","SSRP1"
"PPP1CA","SSRP1"
"SSRP1","TERF2"
"CHD4","SSRP1"
"EIF3A","SSRP1"
"DAXX","SSRP1"
"ACIN1","SSRP1"
"LSM4","SSRP1"
"INTS6","SSRP1"
"PPP1R10","SSRP1"
"SSRP1","THOC1"
"SATB2","SSRP1"
"PRPF40A","SSRP1"
"RBM15","SSRP1"
"HCFC1","SSRP1"
"HNRNPA2B1","SSRP1"
"POLR2C","SSRP1"
"SMARCA4","SSRP1"
"PRPF4","SSRP1"
"PRPF3","SSRP1"
"IGF2BP3","SSRP1"
"SSRP1","SUPT5H"
"SSRP1","ZC3H4"
"AQR","SSRP1"
"HIST1H2BH","SSRP1"
"HDGF","SSRP1"
"FBXW7","SSRP1"
"AURKA","SSRP1"
"CHD3","SSRP1"
"RECQL4","SSRP1"
"GSK3B","SSRP1"
"KIF14","SSRP1"
"PRC1","SSRP1"
"H3F3B","SSRP1"
"RHOBTB1","SSRP1"
"COMMD1","SSRP1"
"BAP1","SSRP1"
"HIST1H3C","SSRP1"
"SSRP1","STIP1"
"HMGA2","SSRP1"
"SSRP1","TNIP1"
"ENO1","SSRP1"
"HNRNPA2B1","PGK1"
"HNRNPA2B1","SMARCA4"
"AP1B1","HNRNPA2B1"
"HNRNPA2B1","KIAA0430"
"HNRNPA2B1","UPF1"
"AP2M1","HNRNPA2B1"
"HNRNPA2B1","IGF2BP3"
"HNRNPA2B1","PLOD1"
"HNRNPA2B1","SF3B2"
"HNRNPA2B1","SUPT16H"
"HNRNPA2B1","HNRNPA2B1"
"CSNK2B","HNRNPA2B1"
"HDGF","HNRNPA2B1"
"CUL3","HNRNPA2B1"
"CUL5","HNRNPA2B1"
"HNRNPA2B1","YWHAE"
"HNRNPA2B1","PSMD13"
"HNRNPA2B1","RPS28"
"AURKA","HNRNPA2B1"
"HNRNPA2B1","ZFP36"
"HNRNPA2B1","HSPB1"
"HNRNPA2B1","MCM2"
"HNRNPA2B1","MCM5"
"CHD3","HNRNPA2B1"
"CHD4","HNRNPA2B1"
"HNRNPA2B1","RECQL4"
"EWSR1","HNRNPA2B1"
"GSK3B","HNRNPA2B1"
"AURKB","HNRNPA2B1"
"HNRNPA2B1","KIF14"
"HNRNPA2B1","PRC1"
"FBXW7","HNRNPA2B1"
"HNRNPA2B1","PER2"
"HNRNPA2B1","RHOBTB1"
"CAPZB","HNRNPA2B1"
"HNRNPA2B1","PSPC1"
"HNRNPA2B1","SNRPB"
"HNRNPA2B1","SSRP1"
"HNRNPA2B1","PRMT1"
"BAP1","HNRNPA2B1"
"AATF","HNRNPA2B1"
"HNRNPA2B1","TNIP1"
"HIST1H2BH","HNRNPA2B1"
"EWSR1","HMGA1"
"EWSR1","IRF3"
"EWSR1","FXR2"
"EWSR1","PRMT1"
"EWSR1","EWSR1"
"EWSR1","TRAF2"
"EWSR1","KRT2"
"COPS7B","EWSR1"
"EWSR1","UPF1"
"EIF4ENIF1","EWSR1"
"EWSR1","WBP11"
"EWSR1","NFRKB"
"CHAF1A","EWSR1"
"EWSR1","SUPT16H"
"EWSR1","KPNA2"
"EWSR1","PPM1G"
"EWSR1","PGK1"
"EWSR1","MED15"
"EWSR1","SIRT1"
"EWSR1","RNF40"
"EWSR1","TAF4"
"EWSR1","PRKCSH"
"EWSR1","HDGF"
"EWSR1","STIP1"
"EWSR1","PELP1"
"EWSR1","PRPF40A"
"EWSR1","SMARCA4"
"EWSR1","SNRPB"
"EWSR1","HNRNPA2B1"
"CAD","EWSR1"
"EWSR1","PRMT5"
"EWSR1","SF3B2"
"EWSR1","GSK3B"
"CUL3","EWSR1"
"CUL5","EWSR1"
"EWSR1","MCM2"
"CHD3","EWSR1"
"CHD4","EWSR1"
"EWSR1","RECQL4"
"ARAF","EWSR1"
"EWSR1","TPX2"
"CAPZB","EWSR1"
"BAP1","EWSR1"
"EWSR1","TNIP1"
"CDK2","CHAF1A"
"CDK2","CDK2"
"CDK2","MCM2"
"CDK2","HSP90AB1"
"CDK2","ENO1"
"CDK2","RPS18"
"CDK2","YWHAE"
"CDK2","TPM3"
"CDK2","TUFM"
"CDK2","CFL1"
"CDK2","RPL32"
"CDK2","PHB2"
"CDK2","PSMD2"
"CDK2","IGF2BP3"
"CDK2","MCM7"
"CDK2","ENO2"
"CDK2","SUPT16H"
"CCT5","CDK2"
"CDK2","RPL13"
"CAD","CDK2"
"CDK2","HMGA1"
"CDK2","PGK1"
"CDK2","EIF3A"
"CDK2","PRMT1"
"CDK2","RPS28"
"CDK2","PSMD11"
"AP1B1","CDK2"
"CDK2","UPF1"
"AARS","CDK2"
"CAPZB","CDK2"
"CDK2","HCFC1"
"CDK2","KPNA2"
"CDK2","TFDP1"
"CDK2","E2F1"
"CDK2","PRC1"
"CDK2","POLD1"
"CDK2","FBXW7"
"CDK2","CDK3"
"CDK2","GATA3"
"ABLIM1","CDK2"
"CDK2","MAP3K5"
"CDK2","SIRT1"
"CDK2","RANGAP1"
"BIRC5","CDK2"
"CDK2","IKBKG"
"CDK2","PPP1CA"
"CDK2","RECQL4"
"CDK2","LIG1"
"GAPDH","STIP1"
"GAPDH","YWHAE"
"GAPDH","PGK1"
"GAPDH","MAP3K5"
"ENO1","GAPDH"
"ENO2","GAPDH"
"GAPDH","TSHZ3"
"GAPDH","HSPB1"
"GAPDH","PFKL"
"GAPDH","HNRNPA2B1"
"GAPDH","HCFC1"
"GAPDH","PAK2"
"CNDP2","GAPDH"
"DNAJC7","GAPDH"
"GAPDH","TNIP1"
"GAPDH","PHB2"
"CCT5","GAPDH"
"GAPDH","PSMD11"
"GAPDH","POU5F1"
"GAPDH","SIRT1"
"GAPDH","GSK3B"
"CUL3","GAPDH"
"CDK2","GAPDH"
"AKT1","GAPDH"
"AP2M1","GAPDH"
"GAPDH","HSP90AB1"
"GAPDH","TRAP1"
"GAPDH","PRPF40A"
"GAPDH","TUFM"
"CFL1","GAPDH"
"EWSR1","GAPDH"
"GAPDH","MCM2"
"GAPDH","MCM5"
"CHD3","GAPDH"
"CHD4","GAPDH"
"GAPDH","RECQL4"
"GAPDH","KIF14"
"GAPDH","PRC1"
"GAPDH","NBR1"
"CAPZB","GAPDH"
"GAPDH","PRMT1"
"BAP1","GAPDH"
"DET1","GAPDH"
"GAPDH","RNF130"
"ILF2","SUPT5H"
"IGF2BP3","ILF2"
"ILF2","MCM2"
"ILF2","MCM5"
"ILF2","MCM7"
"ILF2","SHMT2"
"FTSJ3","ILF2"
"ILF2","UPF1"
"ILF2","MYBBP1A"
"ILF2","TRIM27"
"AQR","ILF2"
"ILF2","SF3B2"
"CUL3","ILF2"
"CUL5","ILF2"
"CDK2","ILF2"
"ILF2","YWHAE"
"AURKA","ILF2"
"EWSR1","ILF2"
"ILF2","POU5F1"
"CHD3","ILF2"
"CHD4","ILF2"
"ILF2","RECQL4"
"ARAF","ILF2"
"ILF2","PICK1"
"ILF2","KIF14"
"ILF2","PRC1"
"FBXW7","ILF2"
"ILF2","KLF15"
"CAPZB","ILF2"
"HNRNPA2B1","ILF2"
"ILF2","PSPC1"
"ILF2","SNRPB"
"ILF2","SSRP1"
"ILF2","PRMT1"
"ILF2","PSMD14"
"ILF2","PPP1CA"
"BAP1","ILF2"
"ILF2","RUFY1"
"ILF2","STIP1"
"ILF2","TNIP1"
"KPNA2","KRT8"
"HSP90AB1","KPNA2"
"KPNA2","PRMT1"
"KPNA2","PHB2"
"KPNA2","SETD1A"
"KPNA2","SMARCA4"
"KPNA2","PBRM1"
"KPNA2","TPX2"
"KPNA2","SMARCB1"
"KPNA2","SF3B2"
"CHD4","KPNA2"
"KPNA2","NCAPD2"
"DCTN4","KPNA2"
"IRF3","KPNA2"
"FBXW7","KPNA2"
"KPNA2","RECQL"
"KPNA2","TERF2"
"KPNA2","SIRT1"
"HDGF","KPNA2"
"CUL3","KPNA2"
"CDK2","KPNA2"
"CBX5","KPNA2"
"EWSR1","KPNA2"
"KPNA2","MCM2"
"KPNA2","POU5F1"
"BRD1","KPNA2"
"CHD3","KPNA2"
"KPNA2","RECQL4"
"IRF7","KPNA2"
"KPNA2","PPP1CA"
"KIF14","KPNA2"
"KPNA2","PRC1"
"EIF4ENIF1","KPNA2"
"KPNA2","NBR1"
"BAP1","KPNA2"
"CAPZB","KPNA2"
"KPNA2","PPM1G"
"IGF2BP3","KPNA2"
"KPNA2","PRMT5"
"KPNA2","POLR1A"
"KPNA2","PRKCSH"
"HIST1H3C","KPNA2"
"KPNA2","RUFY1"
"KPNA2","STIP1"
"KPNA2","TNIP1"
"ENO1","PGK1"
"ENO1","HDGF"
"ENO1","POLR1A"
"ENO1","OGDH"
"ENO1","PMPCB"
"AARS","ENO1"
"CHD3","ENO1"
"ENO1","NPLOC4"
"ENO1","SUPT5H"
"CLTCL1","ENO1"
"ENO1","FBXW7"
"CBX5","ENO1"
"ENO1","HSP90AB1"
"AKT1","ENO1"
"ENO1","ENO2"
"ENO1","PSMD2"
"ENO1","SSRP1"
"ENO1","RANGAP1"
"ENO1","HIST1H2BH"
"ENO1","ENO1"
"ENO1","STIP1"
"CUL3","ENO1"
"CUL5","ENO1"
"CDK2","ENO1"
"ENO1","SRC"
"CFL1","ENO1"
"ENO1","MCM2"
"ENO1","MCM5"
"ENO1","SLC25A1"
"CHD4","ENO1"
"ENO1","RECQL4"
"ENO1","PSMD14"
"ENO1","GSK3B"
"ARAF","ENO1"
"ENO1","KIF14"
"ENO1","USP10"
"ENO1","PER2"
"ENO1","FDPS"
"ENO1","PRMT1"
"BAP1","ENO1"
"ENO1","RNF130"
"ENO1","TNIP1"
"EIF4G1","ENO1"
"AP1B1","ENO1"
"ENO1","GPS1"
"SF3B2","THOC1"
"SF3B2","VASP"
"PRPF40A","SF3B2"
"PRPF3","SF3B2"
"COPE","SF3B2"
"PSPC1","SF3B2"
"PPP4C","SF3B2"
"DDX42","SF3B2"
"CHD4","SF3B2"
"NCAPD2","SF3B2"
"CNDP2","SF3B2"
"DCTN4","SF3B2"
"CUL3","SF3B2"
"SF3B2","TERF2"
"SF3B2","TOPBP1"
"PRC1","SF3B2"
"CHD3","SF3B2"
"RECQL4","SF3B2"
"EWSR1","SF3B2"
"KIF14","SF3B2"
"SF3B2","YWHAE"
"FXR2","SF3B2"
"RNF151","SF3B2"
"DAXX","SF3B2"
"PABPC5","SF3B2"
"SF3B2","SNRPB"
"FBXW7","SF3B2"
"BAP1","SF3B2"
"CSNK2B","SF3B2"
"PRMT1","SF3B2"
"HSP90AB1","SF3B2"
"HNRNPA2B1","SF3B2"
"MCM7","SF3B2"
"MCM2","SF3B2"
"KPNA2","SF3B2"
"PPP1CA","SF3B2"
"SF3B2","TRAP1"
"SF3B2","STIP1"
"SF3B2","TNIP1"
"GSK3B","PPP1CA"
"PPP1CA","SMARCB1"
"PPP1CA","PPP1R10"
"HCFC1","PPP1CA"
"PPP1CA","WBP11"
"GLTSCR2","PPP1CA"
"AURKB","PPP1CA"
"CDK2","PPP1CA"
"AKT1","PPP1CA"
"AURKA","PPP1CA"
"CENPE","PPP1CA"
"KIAA0430","PPP1CA"
"MCM7","PPP1CA"
"ARNTL","PPP1CA"
"PARD3","PPP1CA"
"PPP1CA","RPL13"
"PPP1CA","TERF2"
"PER2","PPP1CA"
"PAK2","PPP1CA"
"ATAD3A","PPP1CA"
"PPP1CA","PPP1CA"
"KPNA2","PPP1CA"
"PPP1CA","RPS18"
"CAPZB","PPP1CA"
"DDX42","PPP1CA"
"PPP1CA","PSPC1"
"PHB2","PPP1CA"
"PPP1CA","SF3B2"
"CUL3","PPP1CA"
"CSNK2B","PPP1CA"
"CHD3","PPP1CA"
"PPP1CA","RECQL4"
"KIF14","PPP1CA"
"PPP1CA","PRC1"
"PPP1CA","SSRP1"
"MCM5","PPP1CA"
"BAP1","PPP1CA"
"PPP1CA","TNIP1"
"CUL3","UBE2M"
"CUL5","UBE2M"
"RHOBTB1","UBE2M"
"COPS7B","UBE2M"
"GPS1","UBE2M"
"AARS","UBE2M"
"CAD","UBE2M"
"CAPZB","UBE2M"
"CDK2","UBE2M"
"CFL1","UBE2M"
"EIF4G1","UBE2M"
"ENO1","UBE2M"
"EWSR1","UBE2M"
"HDGF","UBE2M"
"HNRNPA2B1","UBE2M"
"PRMT1","UBE2M"
"HSP90AB1","UBE2M"
"KPNA2","UBE2M"
"MCM2","UBE2M"
"MCM5","UBE2M"
"P4HA1","UBE2M"
"PGK1","UBE2M"
"PPM1G","UBE2M"
"PRKCSH","UBE2M"
"PSMC3","UBE2M"
"PSMC4","UBE2M"
"PSMD2","UBE2M"
"PSMD11","UBE2M"
"PSMD13","UBE2M"
"RANGAP1","UBE2M"
"RPS18","UBE2M"
"SNRPB","UBE2M"
"DNAJC7","UBE2M"
"UBE2M","YWHAE"
"EIF3A","UBE2M"
"TRAP1","UBE2M"
"PRMT5","UBE2M"
"STIP1","UBE2M"
"COPE","UBE2M"
"PHB2","UBE2M"
"CCT5","UBE2M"
"NFKBIA","UBE2M"
"BAP1","UBE2M"
"SMARCA4","SMARCB1"
"NCOA1","SMARCA4"
"PRMT5","SMARCA4"
"CHD4","SMARCA4"
"SMARCA4","STAT5A"
"KPNA2","SMARCA4"
"SMARCA4","TOPBP1"
"CBX5","SMARCA4"
"SMARCA4","SMARCA4"
"PBRM1","SMARCA4"
"EWSR1","SMARCA4"
"FBXW7","SMARCA4"
"CHAF1A","SMARCA4"
"SMARCA4","SUPT16H"
"GATA1","SMARCA4"
"AHR","SMARCA4"
"CUL3","SMARCA4"
"CAD","SMARCA4"
"HSPB1","SMARCA4"
"SMARCA4","UPF1"
"CHD3","SMARCA4"
"HNRNPA2B1","SMARCA4"
"KIF14","SMARCA4"
"NFKBIA","SMARCA4"
"FOS","SMARCA4"
"HMGA1","SMARCA4"
"SMARCA4","SSRP1"
"AURKA","SMARCA4"
"PRPF40A","SMARCA4"
"HIST1H3C","SMARCA4"
"SMARCA4","STIP1"
"SMARCA4","TNIP1"
"SATB2","SMARCA4"
"RPL13","RPS28"
"PELP1","RPL13"
"RPL13","RPS18"
"RPL13","RPL13"
"FTSJ3","RPL13"
"RPL13","UTP3"
"AATF","RPL13"
"GLTSCR2","RPL13"
"NAT10","RPL13"
"MYBBP1A","RPL13"
"RPL13","RPL32"
"CHD3","RPL13"
"PRPF40A","RPL13"
"PAK1IP1","RPL13"
"CSNK2B","RPL13"
"DAXX","RPL13"
"RPL13","TERF2"
"CUL3","RPL13"
"CDK2","RPL13"
"MCM2","RPL13"
"PPP1CA","RPL13"
"CHD4","RPL13"
"RECQL4","RPL13"
"PTPN6","RPL13"
"ARAF","RPL13"
"AURKB","RPL13"
"KIF14","RPL13"
"PRC1","RPL13"
"GSK3B","RPL13"
"POLR2C","RPL13"
"IGF2BP3","RPL13"
"FBXW7","RPL13"
"CAPZB","RPL13"
"PSPC1","RPL13"
"PRMT1","RPL13"
"BAP1","RPL13"
"RECQL","RPL13"
"RPL13","TNIP1"
"HCFC1","SNRPB"
"SNRPB","UPF1"
"AQR","SNRPB"
"PRMT5","SNRPB"
"SF3B2","SNRPB"
"PRPF4","SNRPB"
"SNRPB","ZC3H4"
"SNRPB","SUPT5H"
"PRPF3","SNRPB"
"IGF2BP3","SNRPB"
"SNRPB","SNRPB"
"P4HA1","SNRPB"
"HNRNPA2B1","SNRPB"
"POLR2C","SNRPB"
"PRPF40A","SNRPB"
"SNRPB","THOC1"
"PPP1R10","SNRPB"
"LSM4","SNRPB"
"ACIN1","SNRPB"
"DDX41","SNRPB"
"DDX42","SNRPB"
"SNRPB","TRAP1"
"NCAPD2","SNRPB"
"PRMT1","SNRPB"
"CUL3","SNRPB"
"CUL5","SNRPB"
"SNRPB","USP9X"
"CHD3","SNRPB"
"RECQL4","SNRPB"
"EWSR1","SNRPB"
"KIF14","SNRPB"
"PRC1","SNRPB"
"BAP1","SNRPB"
"RECQL","SNRPB"
"SNRPB","TNIP1"
"INTS6","SNRPB"
"POLD1","UPF1"
"EIF3A","UPF1"
"SMARCA4","UPF1"
"TTC4","UPF1"
"IGF2BP3","UPF1"
"CNDP2","UPF1"
"CSNK2B","UPF1"
"CUL3","UPF1"
"CUL5","UPF1"
"CDK2","UPF1"
"SNRPB","UPF1"
"EWSR1","UPF1"
"POU5F1","UPF1"
"GLTSCR2","UPF1"
"RECQL4","UPF1"
"PLK1","UPF1"
"FXR2","UPF1"
"MKRN2","UPF1"
"UPF1","USP10"
"UPF1","ZFP36"
"EIF4ENIF1","UPF1"
"KIAA0430","UPF1"
"AURKB","UPF1"
"KIF14","UPF1"
"RNF151","UPF1"
"PABPC5","UPF1"
"MYBBP1A","UPF1"
"FBXW7","UPF1"
"CAPZB","UPF1"
"HNRNPA2B1","UPF1"
"PSPC1","UPF1"
"PRMT1","UPF1"
"PRC1","UPF1"
"RNF40","UPF1"
"HSP90AB1","UPF1"
"BAP1","UPF1"
"AATF","UPF1"
"STIP1","UPF1"
"TNIP1","UPF1"
"RPL32","TUFM"
"PHB2","TUFM"
"TUFM","USP5"
"ATAD3A","TUFM"
"CS","TUFM"
"NDUFA9","TUFM"
"OGDH","TUFM"
"SHMT2","TUFM"
"TUFM","ZC3H4"
"HCFC1","TUFM"
"CUL3","TUFM"
"PSMD2","TUFM"
"PPP2R2B","TUFM"
"CUL5","TUFM"
"CDK2","TUFM"
"GRK5","TUFM"
"MCM2","TUFM"
"COPE","TUFM"
"RECQL4","TUFM"
"P4HA1","TUFM"
"ARAF","TUFM"
"AURKB","TUFM"
"KIF14","TUFM"
"PRC1","TUFM"
"FBXW7","TUFM"
"PLK1","TUFM"
"PRMT1","TUFM"
"HSP90AB1","TUFM"
"FDPS","TUFM"
"BAP1","TUFM"
"RUFY1","TUFM"
"STIP1","TUFM"
"TNIP1","TUFM"
"CSNK2B","CSNK2B"
"CSNK2B","HNRNPA2B1"
"ARAF","CSNK2B"
"CSNK2B","NFKBIA"
"CSNK2B","ZNF71"
"CSNK2B","RPL13"
"CSNK2B","UPF1"
"CSNK2B","SIRT1"
"CSNK2B","SUPT16H"
"CSNK2B","SSRP1"
"CBX4","CSNK2B"
"CSNK2B","STAT5A"
"CSNK2B","PER2"
"CSNK2B","PPP1CA"
"CSNK2B","GSK3B"
"ARNTL","CSNK2B"
"CSNK2B","CUL3"
"CSNK2B","ZC3H4"
"CSNK2B","HCFC1"
"CSNK2B","ZHX1"
"CSNK2B","UTP3"
"CSNK2B","UBQLN4"
"CSNK2B","DAXX"
"CHD4","CSNK2B"
"CSNK2B","SF3B2"
"CSNK2B","FTSJ3"
"CSNK2B","NFRKB"
"CSNK2B","MCRS1"
"CSNK2B","TERF2"
"AP2M1","CSNK2B"
"CSNK2B","SUPT5H"
"CSNK2B","IRS1"
"CSNK2B","RECQL4"
"CSNK2B","SRC"
"CSNK2B","FXR2"
