"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"ITGB1","ORF",1.719,237,126,66.9873417721519
"CCDC6","ORF",-0.719,201,116,66.9452736318408
"DCAF7","ORF",-0.779,241,127,66.9253112033195
"BCLAF1","ORF",0.837,230,124,66.8521739130435
"IARS","ORF",1.282,277,136,66.7725631768953
"NOTCH1","ORF",-0.51,223,122,66.7443946188341
"CNOT1","ORF",-0.743,209,118,66.622009569378
"IMMT","ORF",1.216,339,150,66.3716814159292
"TPR","ORF",0.262,186,111,66.241935483871
"ANKRD55","ORF",-0.389,170,106,66.0941176470588
"PPP1R12A","ORF",1.398,233,124,65.9914163090129
"TTN","ORF",-1.301,197,114,65.9695431472081
"KRT31","ORF",-1.521,204,116,65.9607843137255
"PSMB1","ORF",0.806,226,122,65.858407079646
"TUBG1","ORF",-0.715,273,134,65.7728937728938
"PSMD11","ORF",0.407,257,130,65.7587548638132
"BAG5","ORF",-1.012,219,120,65.7534246575342
"MBD3","ORF",-0.485,198,114,65.6363636363636
"PRKCA","ORF",-1.26,169,105,65.2366863905325
"MTOR","NON_ORF",0.873,225,121,65.0711111111111
"DPF2","NON_ORF",0.706,252,128,65.015873015873
"ATP2A1","ORF",-0.632,241,125,64.8340248962656
"PARD3","ORF",1.42,201,114,64.6567164179104
"MDH2","ORF",0.195,367,154,64.6212534059946
"POLD1","ORF",1.235,246,126,64.5365853658537
"GNL2","ORF",-0.472,270,132,64.5333333333333
"FHL2","ORF",0.023,205,115,64.5121951219512
"PRKCI","ORF",0.121,227,121,64.4977973568282
"RND1","ORF",-1.053,149,98,64.4563758389262
"FUBP3","ORF",0.771,220,119,64.3681818181818
"PSMD13","ORF",1.602,220,119,64.3681818181818
"VASP","ORF",1.681,178,107,64.3202247191011
"ABT1","ORF",-1.44,263,130,64.2585551330799
"COPB1","ORF",1.353,210,116,64.0761904761905
"RHBDD1","ORF",-0.769,196,112,64
"SART1","ORF",0.593,233,122,63.8798283261803
"SND1","ORF",-1.112,257,128,63.7509727626459
"SPAG9","ORF",1.822,177,106,63.4802259887006
"PPP2R2A","ORF",0.244,205,114,63.3951219512195
"ZMYM2","ORF",1.73,155,99,63.2322580645161
"NUP93","ORF",0.579,195,111,63.1846153846154
"UBAP2L","ORF",0.153,232,121,63.1077586206897
"RRP12","ORF",-0.182,236,122,63.0677966101695
"PRPF3","ORF",1.637,199,112,63.035175879397
"RET","ORF",-0.715,175,105,63
"USP4","ORF",1.705,196,111,62.8622448979592
"LDHB","ORF",1.582,245,124,62.7591836734694
"SAFB","ORF",-1.171,176,105,62.6420454545455
"ARAF","ORF",0.777,291,135,62.6288659793814
"ACIN1","ORF",-1.12,224,118,62.1607142857143
"KARS","NON_ORF",-0.86,264,128,62.0606060606061
"LGR4","ORF",-0.054,178,105,61.938202247191
"RQCD1","ORF",1.236,162,100,61.7283950617284
"DAXX","ORF",-0.452,222,117,61.6621621621622
"TECR","ORF",0.049,215,115,61.5116279069767
"YTHDC1","ORF",1.407,190,108,61.3894736842105
"LYAR","ORF",0.082,267,128,61.3632958801498
"PDHB","ORF",1.402,231,119,61.3030303030303
"PICALM","ORF",0.87,187,107,61.2245989304813
"EHMT2","ORF",-1.195,184,106,61.0652173913044
"PPP6R3","ORF",1.322,184,106,61.0652173913044
"DNM2","ORF",-1.427,174,103,60.9712643678161
"KRR1","ORF",1.117,273,129,60.956043956044
"H1FX","ORF",-0.652,217,115,60.9447004608295
"GEMIN5","ORF",-1.496,195,109,60.9282051282051
"RBM28","ORF",-0.715,261,126,60.8275862068966
"BCR","ORF",-1.14,158,98,60.7848101265823
"KEAP1","BOTH",-1.459,185,106,60.7351351351351
"BCOR","ORF",-1.293,203,111,60.6945812807882
"POLR2B","ORF",0.047,270,128,60.6814814814815
"PPM1G","ORF",-0.583,218,115,60.6651376146789
"CHEK2","ORF",0.917,165,100,60.6060606060606
"ATP2A2","ORF",0.803,271,128,60.4575645756458
"FAM105A","ORF",-0.017,231,118,60.2770562770563
"NCAPD2","ORF",1.119,170,101,60.0058823529412
"RBM25","ORF",0.628,227,116,59.2775330396476
"CTNND1","ORF",-0.74,186,105,59.2741935483871
"ZNF638","ORF",1.509,186,105,59.2741935483871
"DNAJB11","ORF",1.081,235,118,59.2510638297872
"YES1","ORF",-0.575,249,121,58.7991967871486
"UTP14A","ORF",-1.295,167,99,58.688622754491
"UBR4","ORF",0.892,210,111,58.6714285714286
"NSUN2","ORF",1.943,214,112,58.6168224299065
"PRDM16","ORF",-0.667,151,94,58.5165562913907
"HSD17B11","NON_ORF",1.488,234,117,58.5
"CS","ORF",0.899,312,135,58.4134615384615
"CSDE1","ORF",1.66,215,112,58.3441860465116
"POU5F1","ORF",0.219,223,114,58.2780269058296
"PFKP","ORF",0.389,228,115,58.0043859649123
"EIF3B","ORF",1.657,261,123,57.9655172413793
"ACTL6A","ORF",1.142,194,106,57.9175257731959
"EIF4ENIF1","ORF",-1.512,217,112,57.8064516129032
"CEP170","ORF",0.048,221,113,57.7782805429864
"REEP5","ORF",-0.451,225,114,57.76
"DSG2","ORF",0.31,210,110,57.6190476190476
"HCFC1","ORF",0.48,188,104,57.531914893617
"FOXC1","ORF",-1.388,164,97,57.3719512195122
"PHIP","ORF",-0.751,135,88,57.362962962963
"SEPT9","ORF",0.03,178,101,57.3089887640449
"CDKN1A","ORF",-1.807,219,112,57.2785388127854
"GTSE1","ORF",-0.484,151,93,57.2781456953642
"HOOK1","NON_ORF",-0.479,151,93,57.2781456953642
"COPE","ORF",-0.598,227,114,57.2511013215859
"SCRIB","NON_ORF",-0.734,175,100,57.1428571428571
"FGFR2","ORF",0.815,133,87,56.9097744360902
"SMEK1","ORF",-0.141,130,86,56.8923076923077
"ATRX","NON_ORF",-1.407,184,102,56.5434782608696
"TLN1","ORF",-1.159,184,102,56.5434782608696
"TAF6","ORF",1.185,163,96,56.5398773006135
"MARS","ORF",1.341,238,116,56.5378151260504
"ARMC5","ORF",-1.51,153,93,56.5294117647059
"ARID1A","BOTH",0.934,177,100,56.4971751412429
"MAGED1","ORF",0.861,199,106,56.4623115577889
"USP2","ORF",-0.201,144,90,56.25
"SNX27","ORF",0.314,287,127,56.198606271777
"TFCP2","ORF",0.52,292,128,56.1095890410959
"ERBB2IP","ORF",1.646,161,95,56.055900621118
"TMOD3","ORF",-1.139,182,101,56.0494505494506
"RRBP1","ORF",-0.358,232,114,56.0172413793103
"SSX2IP","ORF",-0.589,186,102,55.9354838709677
"RBPJ","ORF",-0.004,155,93,55.8
"ALDH3A2","ORF",1.426,233,114,55.7768240343348
"INSR","ORF",0.882,206,107,55.5776699029126
"PKP2","ORF",-1.664,159,94,55.5723270440252
"FLT4","ORF",-0.095,180,100,55.5555555555556
"SEC24B","ORF",0.168,180,100,55.5555555555556
"S100A2","ORF",-0.384,226,112,55.5044247787611
"ERG","ORF",-1.018,146,90,55.4794520547945
"MIB1","ORF",1.334,184,101,55.4402173913043
"PLEKHA5","ORF",0.606,177,99,55.3728813559322
"NIPBL","ORF",-1.184,140,88,55.3142857142857
