"from","to"
"COPS2","WDTC1"
"COPS2","RIT1"
"CAPZB","COPS2"
"COPS2","H2AFY"
"TSG101","TSG101"
"NF2","TSG101"
"IFITM1","TSG101"
"ZMYM2","ZMYM2"
"H2AFY","ZMYM2"
"CRYAA","ZMYM2"
"SIN3A","ZMYM2"
"NUP43","ZMYM2"
"SMC5","ZMYM2"
"GOLGB1","RAB3B"
"LEMD3","RAB3B"
"RAB3B","RTN4"
"GBF1","RAB3B"
"ATP2A1","RAB3B"
"GPR182","RAB3B"
"NRP1","RAB3B"
"IKZF1","SIN3A"
"IKZF1","SNW1"
"IKZF1","WDTC1"
"IKZF1","TCEB2"
"IKZF1","ILF3"
"ACIN1","IKZF1"
"DHX9","IKZF1"
"PUM1","YTHDF2"
"PUM1","YTHDF3"
"ITGA4","PUM1"
"PUM1","RBFOX2"
"CAPZB","PUM1"
"PUM1","SMC5"
"ATP2B1","NRAS"
"ATP2A1","ATP2B1"
"ATP2B1","RAB3B"
"ATP2B1","RAB4A"
"ATP2B1","GPR182"
"ATP2B1","RHOF"
"ATP2B1","GBF1"
"DDX20","DHX9"
"DDX20","RIT1"
"YTHDF2","YTHDF3"
"RBFOX2","YTHDF3"
"NRP1","YTHDF3"
"IFITM1","YTHDF3"
"SMC5","YTHDF3"
"NUPR1","POLR1A"
"NRP1","POLR1A"
"POLR1A","RIT1"
"CAPZB","POLR1A"
"DLG5","GBF1"
"DLG5","NRP1"
"DLG5","RHOF"
"DLG5","RIT1"
"DLG5","STYK1"
"GOLGB1","GOLGB1"
"GOLGB1","NRAS"
"GOLGB1","NUP155"
"GOLGB1","RAB3B"
"GOLGB1","RAB4A"
"GOLGB1","NRP1"
"GOLGB1","IFITM1"
"GOLGB1","RHOF"
"NUPR1","YLPM1"
"ILF3","YLPM1"
"TSG101","YLPM1"
"SMC5","YLPM1"
"CDK12","MAP4K4"
"CDK12","SRPK2"
"CDK12","SNW1"
"ADARB1","CDK12"
"CDK12","RIT1"
"CDK12","NUP43"
"CDK12","SMC5"
"HERC5","TCEB2"
"HERC5","RAN"
"HERC5","ILF3"
"HERC5","RBM4"
"PRKACA","TOMM22"
"ILF3","TOMM22"
"NRP1","TOMM22"
"IFITM1","TOMM22"
"RIT1","TOMM22"
"DHX9","LRRFIP1"
"DBN1","LRRFIP1"
"LRRFIP1","NUPR1"
"CAPZB","LRRFIP1"
"H2AFY","LRRFIP1"
"LRRFIP1","TSG101"
"ALK","LEMD3"
"ALK","NUP155"
"ALK","NRP1"
"ALK","MAP4K4"
"ALK","SMC5"
"DDX24","KRT14"
"IRAK1","PRKCZ"
"IRAK1","IRAK1"
"IRAK1","PPP2CA"
"ADCK3","IRAK1"
"IRAK1","NUP155"
"FKBP5","IRAK1"
"IRAK1","YTHDF2"
"IFITM1","IFITM1"
"IFITM1","YTHDF3"
"IFITM1","RTN4"
"GOLGB1","IFITM1"
"IFITM1","TSG101"
"IFITM1","YTHDF2"
"ATP6V1A","VCL"
"ATP6V1A","DBN1"
"ATP6V1A","NUPR1"
"ATP6V1A","IFITM1"
"ATP6V1A","RIT1"
"ATP6V1A","RNF149"
"RBFOX2","RBFOX2"
"MBNL1","RBFOX2"
"CHERP","RBFOX2"
"RBFOX2","SNW1"
"RBFOX2","YTHDF3"
"ADARB1","RBFOX2"
"PRKCSH","PRKCZ"
"PRKCSH","RNF149"
"SUZ12","ZNF281"
"HNF1B","ZNF281"
"TLX2","ZNF281"
"CAPZB","ZNF281"
"NUP43","ZNF281"
"SMC5","ZNF281"
"ILF3","TRIP4"
"DDX24","TRIP4"
"DHX9","TRIP4"
"DHX15","TRIP4"
"TCEB2","TRIP4"
"SREK1","SRPK2"
"NUP43","SREK1"
"SMC5","SREK1"
"RBM4","TEX10"
"ILF3","TEX10"
"TEX10","ZBTB2"
"RHOF","TEX10"
"RIT1","TEX10"
"NUP43","TEX10"
"CDK6","SNIP1"
"CDK6","DDIT3"
"CDK6","CDK6"
"CDK6","FKBP5"
"CDK6","PPP2CA"
"CDK6","GBF1"
"CDK6","NF2"
"CDK6","NUPR1"
"ADARB1","TCF20"
"SIN3A","TCF20"
"TCF20","ZBTB2"
"TCF20","TLX2"
"NUP43","TCF20"
"SMC5","TCF20"
"FERMT2","VCL"
"FERMT2","NRAS"
"FERMT2","GBF1"
"FERMT2","PRKACA"
"FERMT2","RHOF"
"CHD8","DNMT3B"
"CHD8","SNW1"
"CHD8","SUZ12"
"CHD8","H2AFY"
"CHD8","GBF1"
"ADARB1","CHD8"
"CHD8","NUP43"
"CHD8","SMC5"
"HIST1H2BL","RAN"
"HIST1H2BL","ITGA4"
"ADARB1","HIST1H2BL"
"HIST1H2BL","SMC5"
"ITGA4","LGALS1"
"DBN1","LGALS1"
"LGALS1","PRKCZ"
"FKBP5","LGALS1"
"LGALS1","NUP43"
"LGALS1","WDTC1"
"NUP43","PELO"
"ITGA4","PELO"
"LCOR","SUZ12"
"DNMT1","LCOR"
"LCOR","NUP43"
"CCNK","SMC5"
"CCNK","EYA4"
"DNMT1","HELLS"
"DNMT3B","HELLS"
"H2AFY","HELLS"
"HELLS","SNW1"
"GPR182","HELLS"
"HELLS","RHOF"
"HELLS","SMC5"
"NRP1","NRP1"
"NRP1","RAB3B"
"NRP1","RAB4A"
"NRP1","YTHDF3"
"NF2","NRP1"
"GOLGB1","NRP1"
"NRP1","RBM4"
"ACIN1","NRP1"
"NRP1","YTHDF2"
"ANKRD28","ANKRD28"
"ANKRD28","GPR182"
"ANKRD28","NUP43"
"DPF2","NFATC1"
"DNMT3B","UGGT1"
"DPF2","UGGT1"
"NUPR1","UGGT1"
"RAN","UGGT1"
"RNF149","UGGT1"
"TCEB2","TET2"
"SNIP1","TET2"
"HNF1B","TET2"
"EYA4","TET2"
"PFAS","VCL"
"CHERP","PFAS"
"PFAS","RIT1"
"BAG1","PFAS"
"PFAS","WDTC1"
"RIT1","ZCCHC8"
"DHX9","ZCCHC8"
"PHF3","SMC5"
"EYA4","PFDN2"
"PFDN2","RIT1"
"CAPZB","PFDN2"
"NUP43","PFDN2"
"PFDN2","WDTC1"
"PFDN2","RNF149"
"STYK1","STYK1"
"DBN1","STYK1"
"MAP4K4","STYK1"
"LEMD3","STYK1"
"NUP155","STYK1"
"GAB1","NRAS"
"GAB1","RHOF"
"GAB1","STYK1"
"DPF2","PLOD3"
"NUPR1","PLOD3"
"DHX9","MBNL1"
