"from","to"
"GBF1","UBA5"
"GBF1","GOLGA1"
"GOLGA1","GOLGB1"
"CCNT2","CDK6"
"CCNT2","NUP43"
"IQSEC1","IRAK1"
"EYA4","GPHN"
"KRT15","TSG101"
"COPS2","SOCS2"
"COPS3","SOCS2"
"RTN4","SOCS2"
"CAMKK2","IRAK1"
"CAMKK2","YTHDF3"
"KIF16B","NUP155"
"KIF16B","RAB4A"
"IFITM1","KIF16B"
"CNOT7","TSG101"
"CNOT7","FHL3"
"CNOT7","YTHDF3"
"GABPA","NUP43"
"ADARB1","CD97"
"CD97","NRAS"
"GTF2IRD1","ZMYM2"
"GTF2IRD1","LGALS8"
"NUFIP1","RAB3B"
"ARHGAP36","RBFOX2"
"CARD10","DBN1"
"DNMT3B","TSC22D1"
"ARID4A","SIN3A"
"ARID4A","H2AFY"
"ARID4A","NUP43"
"ARID4A","SMC5"
"DHX9","PARS2"
"ILF3","PARS2"
"PARS2","RIT1"
"ANKRD50","SNIP1"
"ANKRD50","NRAS"
"FHL3","MSRB3"
"MSRB3","NUP43"
"LGALS8","SORL1"
"CYR61","RAB4A"
"H2AFY","TRIB2"
"CDK6","HGF"
"HGF","NF2"
"LTBR","MAP4K4"
"AKT3","PRKCZ"
"AKT3","PPP2CA"
"ACTG2","ADARB1"
"CCDC93","GOLGB1"
"ADARB1","ZNF483"
"ATP2A1","LRIG2"
"EYA4","LRIG2"
"ACIN1","GOLGA7"
"GOLGA7","H2AFY"
"GOLGA7","NRAS"
"GOLGA7","NUPR1"
"NRAS","SEMA6A"
"BAZ2B","NUP43"
"BAZ2B","SMC5"
"CHERP","ZNF827"
"FHL3","NFKBIB"
"NHSL1","PPP2CA"
"NUP43","ZNF711"
"SMC5","ZNF711"
"NRAS","TMEM55B"
"IFITM1","TMEM55B"
"GPRC5B","TSG101"
"GOLGB1","TMED5"
"MSL2","NUP43"
"DTNBP1","PPP2CA"
"HSF2","NUP43"
"CD47","LGALS8"
"MDK","SIN3A"
"MDK","SMC5"
"FHL3","WDR25"
"RIT1","WDR25"
"EYA4","WDR25"
"KIAA0754","NRAS"
"ATP2A1","GLB1L2"
"ATG14","MAP4K4"
"ATG14","STYK1"
"CDK6","LPIN1"
"MPP6","NF2"
"MPP6","RNF149"
"IFITM1","PSTPIP2"
"GBF1","WDR45"
"RAB4A","WDR45"
"NUPR1","UBTD1"
"IL1R1","IRAK1"
"SIN3A","ZDHHC18"
"NRAS","ZDHHC18"
"ATP2B3","LGALS8"
"IRAK1","TLR4"
"PRKCZ","TLR4"
"COPS2","FEM1B"
"COPS3","FEM1B"
"H2AFY","HIST1H2BE"
"HIST1H2BE","ITGA4"
"GBF1","XBP1"
"ACVR2B","RNF149"
"NMT2","PRKCZ"
"ENOX2","VCL"
"AFAP1L2","NRAS"
"IFRD1","SMC5"
"ISCA1","RIT1"
"CDK6","USP51"
"EYA4","ZNF503"
"NRAS","PCDH9"
"COPS2","SEPHS1"
"ASB7","VCL"
"MUC4","SUZ12"
"PPP2CA","PPP2R3C"
"NF2","PPP2R3C"
"COPS2","KLHL4"
"COPS3","KLHL4"
"PBX3","SIN3A"
"IL27RA","NRP1"
"IL27RA","ILF3"
"CCR4","RTN4"
"ABCA1","COPS2"
"RNF149","TPCN2"
"EYA4","RFX7"
"PDGFRL","ZMYM2"
"FAM129A","IFITM1"
"SUZ12","VGF"
"GLP1R","RTN4"
"IL1RAP","IRAK1"
"MC1R","NF2"
"FYB","NRAS"
"FHL3","PRR5L"
"PCDHB7","RNF149"
"H2AFY","HSD3B2"
"COPS3","PHYH"
"FCHSD1","MBNL1"
"DNMT1","SFRP1"
"BSDC1","NRAS"
"ABCA3","RNF149"
"MEIS1","TLX2"
"ZBTB12","ZMYM2"
"ST8SIA1","ZMYM2"
"GUCY1B2","TSG101"
"FNDC7","SNIP1"
"DBN1","SCN11A"
"NRAS","PCDH18"
"IFITM1","PRRT2"
"MPZ","NRAS"
"RAB4A","SLC9A7"
