"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"POU5F1","ORF",2.635,224,140,87.5
"PRPF4","ORF",2.27,213,136,86.8356807511737
"FOXK2","ORF",2.582,151,114,86.0662251655629
"PSMD13","ORF",2.802,245,145,85.8163265306122
"PBRM1","ORF",-2.073,178,123,84.9943820224719
"PGK1","ORF",2.857,244,144,84.983606557377
"HIF1AN","ORF",2.15,185,125,84.4594594594595
"RPL34","NONE",-2.725,239,142,84.3682008368201
"SMARCD2","NONE",3.588,139,108,83.9136690647482
"TPX2","ORF",2.657,153,113,83.4575163398693
"MRPS7","NONE",2.826,264,148,82.969696969697
"CIAO1","BOTH",2.873,175,120,82.2857142857143
"TIMM50","ORF",2.135,193,126,82.2590673575129
"MARK3","ORF",3.193,181,122,82.232044198895
"NOTCH2","ORF",-2.487,210,131,81.7190476190476
"HDGF","ORF",2.169,255,143,80.1921568627451
"OTUB1","NONE",2.749,228,135,79.9342105263158
"PPM1G","ORF",3.145,236,137,79.5296610169491
"SLC25A1","NON_ORF",3.012,234,136,79.042735042735
"RPL32","ORF",-2.075,282,149,78.7269503546099
"PFKL","ORF",2.24,174,117,78.6724137931034
"PELP1","ORF",2.613,155,110,78.0645161290323
"MAP4K4","ORF",2.452,179,118,77.7877094972067
"VASP","NON_ORF",2.125,156,110,77.5641025641026
"BET1","ORF",-2.305,225,132,77.44
"RPS28","ORF",-2.503,252,139,76.6706349206349
"VARS","ORF",2.82,188,120,76.5957446808511
"SLC1A5","ORF",2.061,214,128,76.5607476635514
"RNF40","ORF",2.307,167,113,76.4610778443114
"CS","ORF",2.732,280,146,76.1285714285714
"NCAPD2","ORF",2.281,181,116,74.3425414364641
"SUV39H1","ORF",2.295,130,98,73.8769230769231
"RHOT2","ORF",2.85,186,117,73.5967741935484
"KRT2","ORF",-2.435,165,109,72.0060606060606
"ARHGEF2","NONE",3.419,160,107,71.55625
"KLF15","ORF",-2.544,192,117,71.296875
"HIVEP1","ORF",-2.153,127,95,71.0629921259843
"LEMD3","ORF",-2.185,193,117,70.9274611398964
"DDX42","ORF",3.352,171,110,70.7602339181286
"PLOD1","ORF",2.893,180,112,69.6888888888889
"HIST2H3A","NONE",2.735,168,108,69.4285714285714
"BANF1","NONE",2.857,162,106,69.358024691358
"XPOT","ORF",2.029,175,110,69.1428571428571
"TPI1","NONE",2.817,202,118,68.9306930693069
"SDCCAG3","ORF",2.912,151,102,68.9006622516556
"FARSA","NONE",2.917,140,98,68.6
"PICK1","ORF",2.132,167,107,68.5568862275449
"NFIA","ORF",-2.652,141,98,68.113475177305
"DIABLO","NONE",3.346,159,104,68.0251572327044
"GATA3","ORF",2.051,131,94,67.4503816793893
"MAP2K2","ORF",2.423,190,113,67.2052631578947
"E2F1","ORF",3.191,108,85,66.8981481481482
"GPS1","BOTH",3.948,150,100,66.6666666666667
"PRKCA","ORF",2.536,166,105,66.4156626506024
"ZFP36","ORF",-2.169,114,87,66.3947368421053
"PPP1R10","ORF",-2.303,142,97,66.2605633802817
"DDX47","NONE",2.828,154,101,66.2402597402597
"CBX8","NONE",3.089,173,107,66.1791907514451
"CBX4","ORF",2.304,140,96,65.8285714285714
"KIAA0355","ORF",-2.581,126,91,65.7222222222222
"CHD8","ORF",2.386,138,95,65.3985507246377
"NUP210","ORF",2.104,150,99,65.34
"RBM15","ORF",2.345,147,98,65.3333333333333
"PIBF1","ORF",-2.734,124,90,65.3225806451613
"PRKCSH","ORF",2.564,184,109,64.570652173913
"NFKBIA","ORF",-1.986,140,95,64.4642857142857
"FOS","ORF",-2.294,156,100,64.1025641025641
"NDUFA9","BOTH",2.251,227,120,63.4361233480176
"WDR61","NONE",3.525,168,103,63.1488095238095
"REEP5","NONE",-2.703,149,97,63.1476510067114
"FEN1","NONE",2.592,141,94,62.6666666666667
"RNF130","ORF",-2.152,197,111,62.5431472081218
"ATP2B1","ORF",2.133,191,109,62.2041884816754
"CLK2","ORF",2.391,122,87,62.0409836065574
"PLCG1","ORF",2.249,132,90,61.3636363636364
"KRT40","ORF",-2.123,153,96,60.2352941176471
"KIFC3","ORF",2.713,130,88,59.5692307692308
"CHAF1A","ORF",2.518,152,95,59.375
"TFG","NONE",3.01,156,96,59.0769230769231
"FOXP1","ORF",-2.249,153,95,58.9869281045752
"PAK2","ORF",2.082,144,92,58.7777777777778
"POLR1A","ORF",2.245,141,91,58.7304964539007
"SATB2","ORF",-2.269,96,75,58.59375
"GATA1","ORF",2.621,102,77,58.1274509803922
"CENPJ","ORF",2.032,126,85,57.3412698412698
"THOC1","ORF",2.262,148,92,57.1891891891892
"VPS33A","ORF",3.252,136,88,56.9411764705882
"EIF5A","NONE",3.192,190,104,56.9263157894737
"DDX41","BOTH",2.691,130,86,56.8923076923077
"DCTN4","ORF",-2.168,113,80,56.6371681415929
"TRPS1","ORF",-2.011,113,80,56.6371681415929
"PI4KA","ORF",2.058,140,89,56.5785714285714
"ST7","ORF",-1.962,134,87,56.4850746268657
"PABPC5","ORF",-2.964,97,74,56.4536082474227
"AP1B1","ORF",2.84,140,88,55.3142857142857
"BUB1B","ORF",2.289,122,82,55.1147540983607
"TOPBP1","ORF",2.523,90,70,54.4444444444444
"TAF4","ORF",-2.467,112,78,54.3214285714286
"NIPSNAP1","NONE",3.296,175,97,53.7657142857143
"CHD1","ORF",1.999,100,73,53.29
"DHCR7","ORF",2.655,177,97,53.1581920903955
"AQR","ORF",-2.35,130,83,52.9923076923077
"PHF5A","NONE",2.657,130,83,52.9923076923077
"UTP3","ORF",-2.112,118,79,52.8898305084746
"CORO1B","ORF",2.013,140,86,52.8285714285714
"RHOBTB1","ORF",2.519,107,75,52.5700934579439
"PDPK1","NONE",-2.781,110,76,52.5090909090909
"CLPB","BOTH",2.01,132,83,52.1893939393939
"OGDH","ORF",2.213,173,95,52.1676300578035
"CCDC137","NONE",3.048,149,88,51.9731543624161
"PTPN6","ORF",2.71,139,84,50.7625899280576
"USP5","ORF",3.269,143,85,50.5244755244755
"MAP3K5","BOTH",-3.512,97,70,50.5154639175258
"PPP4C","ORF",3.841,100,71,50.41
"LSM4","BOTH",3.211,131,81,50.0839694656489
"VPS33B","ORF",2.592,131,81,50.0839694656489
"ANKS1A","ORF",-2.42,87,66,50.0689655172414
"ZNF687","NONE",3.143,87,66,50.0689655172414
"HMGA2","ORF",3.122,107,73,49.803738317757
"SCAMP3","ORF",2.321,142,84,49.6901408450704
"PER2","BOTH",-5.153,102,71,49.421568627451
"NCAPH2","NON_ORF",2.114,92,67,48.7934782608696
"SETD1A","NON_ORF",2.427,121,76,47.7355371900826
"AAAS","ORF",2.199,148,84,47.6756756756757
"PSMD8","ORF",2.515,145,83,47.5103448275862
"DBNL","ORF",2.241,116,74,47.2068965517241
"AARS","ORF",2.728,139,81,47.2014388489209
"KIAA0430","ORF",-2.726,101,69,47.1386138613861
"PMPCB","ORF",-2.586,204,98,47.078431372549
"ARID3A","ORF",2.064,90,65,46.9444444444444
"DCP1A","NONE",-3.37,124,76,46.5806451612903
"FDPS","ORF",4.031,106,70,46.2264150943396
"NCOA1","NON_ORF",-2.382,78,60,46.1538461538462
"KIF4A","ORF",2.777,86,63,46.1511627906977
"GADD45GIP1","NONE",2.587,176,90,46.0227272727273
"SPAG5","ORF",1.998,119,74,46.0168067226891
"WDR46","NONE",2.768,119,74,46.0168067226891
"AHR","ORF",-2.461,90,64,45.5111111111111
"MLF2","ORF",3.332,108,70,45.3703703703704
"FOXM1","ORF",2.002,85,62,45.2235294117647
"ZFP36L2","BOTH",-2.39,135,78,45.0666666666667
"ECH1","ORF",-2.035,136,78,44.7352941176471
"IRF3","ORF",2.742,95,65,44.4736842105263
"RSBN1","ORF",-2.427,120,73,44.4083333333333
"UBQLN4","ORF",2.792,124,74,44.1612903225806
"GLE1","ORF",2.733,126,74,43.4603174603175
"AMOTL2","ORF",-3.963,86,61,43.2674418604651
