"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"TRIM67","BOTH",1.387,1953,1467,1101.9400921659
"ZRANB1","ORF",1.778,1745,1294,959.56217765043
"PARK2","ORF",-0.948,1498,1134,858.448598130841
"PLEKHA4","ORF",-0.058,1427,1094,838.707778556412
"KIAA1429","ORF",0.51,1134,923,751.260141093474
"EGFR","ORF",0.111,1342,999,743.666915052161
"NTRK1","ORF",-0.651,1133,904,721.285083848191
"CUL3","ORF",-1.2,1230,932,706.19837398374
"HSPA8","ORF",1.152,1158,870,653.626943005181
"TP53","ORF",-0.752,1082,828,633.626617375231
"ESR2","ORF",0.916,1022,781,596.83072407045
"ANLN","ORF",1.63,1024,773,583.5244140625
"STAU1","ORF",0.266,900,706,553.817777777778
"KIF14","ORF",1.386,984,735,549.009146341463
"TRIM25","ORF",-1.124,932,709,539.357296137339
"RAF1","ORF",0.397,910,693,527.746153846154
"TIPARP","ORF",-1.509,804,641,511.046019900497
"EFTUD2","ORF",0.255,954,698,510.696016771488
"BIRC3","ORF",-1.819,878,649,479.727790432802
"BRD4","ORF",1.302,888,645,468.496621621622
"CIT","ORF",0.879,815,610,456.564417177914
"EZH2","ORF",1.662,850,622,455.157647058824
"EP300","ORF",-0.727,723,570,449.377593360996
"BRCA1","ORF",-0.019,720,554,426.272222222222
"BAP1","ORF",1.935,866,603,419.87182448037
"CFTR","ORF",1.114,721,535,396.983356449376
"XPO1","BOTH",1.358,693,523,394.702741702742
"SQSTM1","ORF",1.498,672,504,378
"ACE2","ORF",0.342,682,499,365.104105571848
"FBXW7","ORF",-0.483,651,483,358.354838709677
"MYCN","ORF",-1.181,720,506,355.605555555556
"CAPZB","ORF",0.833,675,489,354.253333333333
"HSP90AA1","ORF",0.374,617,466,351.954619124797
"HNRNPH1","ORF",1.088,620,467,351.756451612903
"CTNNB1","ORF",1.05,586,452,348.641638225256
"PRMT1","ORF",0.217,599,452,341.075125208681
"HUWE1","ORF",-0.879,689,484,339.99419448476
"HECTD1","ORF",-0.384,561,436,338.852049910873
"HNRNPA1","BOTH",0.208,574,440,337.282229965157
"OBSL1","ORF",-0.14,565,436,336.453097345133
"FZR1","ORF",-0.631,668,473,334.923652694611
"HDAC6","ORF",1.777,621,454,331.909822866345
"AR","ORF",-1.293,511,411,330.569471624266
"CDC5L","ORF",-0.625,517,409,323.560928433269
"COPS5","ORF",-0.111,620,447,322.272580645161
"HSP90AB1","ORF",-0.233,575,429,320.071304347826
"CHD4","ORF",0.082,577,429,318.961871750433
"NXF1","ORF",1.323,536,413,318.225746268657
"KCNA3","ORF",-0.014,481,391,317.839916839917
"CUL7","ORF",0.921,568,424,316.507042253521
"ILF3","ORF",0.882,602,436,315.774086378738
"RAC1","ORF",0.188,498,396,314.89156626506
"LMBR1L","ORF",-0.529,495,392,310.432323232323
"MCM2","ORF",1.079,625,438,306.9504
"PML","ORF",-0.569,498,386,299.18875502008
"APP","ORF",-0.27,610,426,297.501639344262
"FASN","ORF",0.529,522,394,297.386973180077
"SNRNP70","ORF",0.931,603,422,295.330016583748
"CCDC8","ORF",-0.944,474,374,295.097046413502
"GSK3B","ORF",0.899,440,360,294.545454545455
"ECT2","ORF",1.848,544,400,294.117647058824
"IFI16","ORF",0.92,468,371,294.104700854701
"MOV10","BOTH",-0.145,520,391,294.001923076923
"FANCD2","ORF",0.677,550,402,293.825454545455
"PRPF8","ORF",-0.278,577,406,285.677642980936
"TMPO","ORF",1.348,559,399,284.796064400716
"USP7","ORF",0.801,466,364,284.326180257511
"RICTOR","ORF",-0.748,481,369,283.079002079002
"SMC5","ORF",0.449,530,387,282.583018867925
"DOT1L","ORF",1.511,507,376,278.848126232742
"NCL","ORF",0.105,570,398,277.901754385965
"MYH9","ORF",1.329,478,364,277.188284518828
"CHD3","ORF",0.651,506,374,276.434782608696
"LRRC59","ORF",0.629,553,390,275.0452079566
"MAPT","ORF",0.062,511,372,270.810176125245
"FN1","ORF",0.623,532,379,270.001879699248
"CLTC","ORF",-0.426,465,354,269.496774193548
"WWP2","ORF",0.196,528,377,269.183712121212
"HDLBP","ORF",-0.083,486,361,268.150205761317
"DHX9","ORF",1.39,442,336,255.420814479638
"CDH1","ORF",1.181,399,319,255.040100250627
"DDX3X","ORF",0.628,446,337,254.639013452915
"PRKDC","ORF",1.575,457,340,252.954048140044
"ZC3H18","BOTH",1.148,568,379,252.889084507042
"CUL4A","ORF",0.774,427,328,251.953161592506
"RPN2","ORF",0.553,462,341,251.690476190476
"BRD7","ORF",-0.033,402,318,251.55223880597
"FLNA","ORF",0.765,416,323,250.790865384615
"PIH1D1","ORF",0.503,502,354,249.633466135458
"VIM","ORF",-0.678,418,321,246.50956937799
"EPHA2","ORF",1.482,374,303,245.478609625668
"MEPCE","ORF",0.046,554,367,243.120938628159
"RPLP0","NON_ORF",-0.382,449,330,242.538975501114
"CUL1","ORF",-0.463,504,349,241.668650793651
"EEF1A1","ORF",-0.495,488,343,241.084016393443
"PTEN","ORF",-1.24,424,318,238.5
"EED","ORF",-0.466,411,313,238.367396593674
"RC3H2","ORF",-0.537,456,329,237.370614035088
"HNRNPD","ORF",0.671,420,315,236.25
"GNB2L1","ORF",-0.733,464,331,236.122844827586
"HNRNPA2B1","ORF",1.133,448,325,235.770089285714
"TOP1","ORF",0.694,422,315,235.130331753554
"DDX39B","ORF",0.595,416,310,231.009615384615
"RC3H1","ORF",0.437,447,321,230.51677852349
"RUVBL2","ORF",-0.243,418,310,229.904306220096
"PPP1CA","ORF",0.46,382,296,229.361256544503
"DDX21","ORF",-0.031,473,329,228.83932346723
"LAMP1","ORF",1.716,365,289,228.824657534247
"ZC3HAV1","ORF",-1.456,457,323,228.29102844639
"EEF2","ORF",-0.979,421,310,228.266033254157
"YBX1","ORF",1.021,451,320,227.050997782705
"RPL10","ORF",-0.981,467,325,226.17773019272
"CIC","ORF",1.479,388,295,224.291237113402
"MKI67","ORF",1.146,383,293,224.148825065274
"EWSR1","ORF",0.413,440,314,224.081818181818
"CHMP4C","ORF",-1.332,470,323,221.976595744681
"UBE2O","ORF",-0.177,430,308,220.613953488372
"RPL5","ORF",-0.883,465,320,220.215053763441
"HNRNPF","ORF",0.254,364,282,218.472527472527
"ACTC1","ORF",-0.5,386,290,217.875647668394
"RHOD","ORF",1.6,318,263,217.512578616352
"DDX5","ORF",-1.313,400,294,216.09
"HSP90B1","ORF",1.566,436,306,214.761467889908
"DDB1","ORF",0.44,411,297,214.620437956204
"SFPQ","ORF",-0.309,356,276,213.977528089888
"RUVBL1","ORF",0.889,392,289,213.063775510204
"PRNP","ORF",1.254,418,298,212.44976076555
"SLX4","ORF",-0.254,339,268,211.870206489676
"TRIM37","ORF",-0.265,373,280,210.187667560322
"DNAJA1","ORF",-0.14,371,279,209.814016172507
"GJA1","ORF",-0.697,338,266,209.337278106509
"RPL11","ORF",-1.418,463,311,208.900647948164
"RHOC","ORF",1.573,340,266,208.105882352941
"DHX30","ORF",1.654,391,285,207.736572890026
"SUZ12","ORF",-0.671,375,279,207.576
"RAB5A","ORF",0.157,391,284,206.281329923274
"CKAP4","ORF",0.811,408,290,206.127450980392
"KPNB1","ORF",0.477,367,275,206.062670299728
"AIFM1","ORF",1.606,387,282,205.488372093023
"MDM2","ORF",1.272,342,265,205.336257309942
"PABPC4","ORF",0.368,345,266,205.089855072464
"HSPA4","BOTH",0.953,395,284,204.192405063291
"LMNB1","ORF",1.433,416,291,203.560096153846
"NR3C1","ORF",-0.389,372,274,201.817204301075
"SRPK2","ORF",-0.222,348,264,200.275862068965
"PTPN1","ORF",0.786,386,278,200.217616580311
"USP14","ORF",0.195,364,269,198.793956043956
"AKT1","ORF",0.632,290,240,198.620689655172
"TARDBP","BOTH",-0.941,392,279,198.573979591837
"HIST1H1E","ORF",0.146,370,271,198.489189189189
"CCT3","ORF",1.21,354,265,198.375706214689
"ERBB2","ORF",0.192,307,246,197.120521172638
"RAB5C","ORF",0.251,373,271,196.892761394102
"DDX17","ORF",-0.338,320,251,196.878125
"PHB2","BOTH",-1.047,384,274,195.510416666667
"CAD","ORF",1.9,344,259,195.002906976744
"UPF1","ORF",1.224,326,252,194.79754601227
"ZNF598","ORF",0.764,340,257,194.261764705882
"RPL18","ORF",-0.831,395,277,194.250632911392
"HNRNPR","ORF",1.275,366,266,193.322404371585
"ATP5B","ORF",1.704,416,283,192.521634615385
"SF3B1","ORF",-0.516,336,254,192.011904761905
"CDC37","ORF",0.509,339,255,191.814159292035
"B3GNT2","ORF",-0.09,378,269,191.431216931217
"PSMD2","ORF",1.462,324,249,191.361111111111
"RHOH","ORF",0.253,287,234,190.787456445993
"MAP1B","ORF",1.066,360,262,190.677777777778
"CPSF6","ORF",0.341,310,243,190.48064516129
"HRAS","ORF",-0.481,276,229,190.003623188406
"ITGA4","ORF",0.083,385,270,189.350649350649
"NUP155","ORF",0.971,325,248,189.243076923077
"HSPH1","ORF",0.472,323,247,188.882352941176
"RBBP4","ORF",1.906,332,250,188.253012048193
"NOP56","ORF",0.665,396,273,188.204545454545
"HIST1H1C","ORF",0.55,355,258,187.504225352113
"LAMP2","ORF",0.185,318,244,187.220125786164
"RPS9","ORF",-0.759,414,278,186.676328502415
"SNRNP200","ORF",-0.402,314,242,186.509554140127
"FGFR1","ORF",0.146,304,238,186.328947368421
"EIF4A3","ORF",-0.381,353,256,185.654390934844
"SRRM2","ORF",-0.296,328,246,184.5
"RPL8","ORF",-0.881,404,273,184.477722772277
"TUBA1A","ORF",0.95,376,263,183.960106382979
"RIOK1","ORF",-0.359,398,270,183.165829145729
"PSPC1","ORF",-1.081,336,247,181.574404761905
"USP15","ORF",-1.511,312,238,181.551282051282
"IGF2BP3","ORF",0.573,367,258,181.373297002725
"EPRS","ORF",0.913,326,243,181.131901840491
"SEC16A","ORF",-1.401,305,235,181.065573770492
"TRRAP","ORF",1.909,330,244,180.412121212121
"IGF2BP1","ORF",1.088,336,246,180.107142857143
"PLK1","ORF",1.45,283,225,178.886925795053
"CLEC16A","ORF",1.767,305,233,177.996721311475
"CAPRIN1","ORF",0.496,341,246,177.466275659824
"SF3B2","ORF",1.696,309,234,177.203883495146
"SF3B3","ORF",1.391,299,230,176.923076923077
"CCT5","ORF",0.765,315,236,176.812698412698
"JUP","ORF",0.207,334,243,176.793413173653
"GLDC","ORF",0.932,222,198,176.594594594595
"LARP1","ORF",-0.303,344,246,175.918604651163
"DSP","ORF",-0.372,297,228,175.030303030303
"OCLN","ORF",-0.083,287,224,174.829268292683
"G3BP2","ORF",0.527,349,247,174.810888252149
"DYNC1H1","ORF",0.926,347,246,174.397694524496
"USP36","ORF",1.665,359,249,172.704735376045
"SART3","ORF",-0.353,345,244,172.568115942029
"SMARCA4","BOTH",1.876,258,211,172.562015503876
"SPTAN1","ORF",-0.485,324,236,171.901234567901
"FKBP8","ORF",0.771,355,247,171.856338028169
"SMC3","ORF",0.186,286,221,170.772727272727
"SNRPB","ORF",0.258,297,225,170.454545454545
"LMAN1","ORF",0.113,353,245,170.042492917847
"DVL2","ORF",1.48,268,213,169.287313432836
"GOLGA2","ORF",-0.343,296,223,168.003378378378
"PRPF40A","ORF",0.845,272,213,166.797794117647
"NUMA1","ORF",0.348,303,224,165.597359735974
"RNF43","ORF",-1.135,254,205,165.452755905512
"ACACA","BOTH",1.39,278,214,164.73381294964
"DDX23","ORF",0.621,278,214,164.73381294964
"PSMD3","ORF",-0.111,297,221,164.447811447811
"SNRPA","ORF",0.758,291,218,163.312714776632
"HNRNPUL1","ORF",-1.282,278,213,163.197841726619
"MCM5","ORF",0.355,303,222,162.653465346535
"MTDH","ORF",-0.074,317,227,162.552050473186
"TFRC","ORF",1.868,341,235,161.950146627566
"UBR5","ORF",0.773,310,224,161.858064516129
"ANXA2","ORF",0.113,286,215,161.625874125874
"MYH10","ORF",-0.383,275,210,160.363636363636
"GSK3A","BOTH",-0.47,247,199,160.327935222672
"FAF2","ORF",1.524,305,221,160.134426229508
"RANBP2","ORF",0.448,243,197,159.707818930041
"SMARCC1","ORF",1.434,239,195,159.100418410042
"LIMA1","ORF",-1.957,275,209,158.84
"GBF1","ORF",0.934,289,214,158.463667820069
"GTPBP4","ORF",0.098,303,219,158.287128712871
"TP53BP1","ORF",0.81,253,200,158.102766798419
"FTSJ3","ORF",0.317,298,217,158.01677852349
"IPO5","BOTH",0.849,296,216,157.621621621622
"USP9X","ORF",-1.435,257,201,157.20233463035
"PRMT5","ORF",1.178,308,220,157.142857142857
"DPP4","ORF",-0.393,278,209,157.125899280576
"RHOU","ORF",-0.386,235,192,156.868085106383
"PLEC","NON_ORF",0.235,255,200,156.862745098039
"KRT18","ORF",0.614,256,200,156.25
"STAT3","ORF",0.364,224,187,156.111607142857
"NFX1","ORF",-0.971,336,229,156.074404761905
"SF3A1","ORF",0.127,272,206,156.014705882353
"ACLY","ORF",0.502,275,207,155.814545454545
"DCTN1","ORF",0.072,262,202,155.740458015267
"SMURF1","ORF",1.313,306,218,155.307189542484
"TUBA4A","ORF",-0.671,253,198,154.95652173913
"TRAP1","ORF",0.896,297,214,154.195286195286
"CREBBP","ORF",-0.275,247,195,153.947368421053
"AKAP1","ORF",0.303,287,210,153.658536585366
"RAD18","ORF",-0.457,282,208,153.418439716312
"PSMC3","ORF",-0.167,266,202,153.398496240602
"PHGDH","ORF",-0.818,281,207,152.487544483986
"FBXO22","ORF",-0.447,215,181,152.376744186047
"POLR2A","ORF",0.209,268,202,152.253731343284
"H2AFY","ORF",0.512,298,213,152.244966442953
"RNF123","ORF",1.718,223,184,151.820627802691
"MYO6","ORF",0.706,261,199,151.727969348659
"RAD50","ORF",0.995,233,188,151.690987124464
"CALCOCO2","ORF",-0.536,256,197,151.59765625
"STX4","ORF",0.204,249,194,151.14859437751
"MYO1C","ORF",0.831,281,206,151.017793594306
"IMPDH2","ORF",0.811,295,211,150.918644067797
"RIN3","ORF",-1.1,308,215,150.081168831169
"GRM2","ORF",-0.494,270,201,149.633333333333
"SPOP","ORF",-0.612,307,214,149.172638436482
"ACTN4","ORF",0.16,279,204,149.161290322581
"SHC1","ORF",1.765,196,170,147.448979591837
"PSMC2","ORF",1.057,277,202,147.306859205776
"FLNB","ORF",0.573,225,182,147.217777777778
"NDN","ORF",-0.531,280,203,147.175
"KRT8","ORF",1.204,228,183,146.881578947368
"COPA","ORF",1.604,300,209,145.603333333333
"LARS","ORF",1.342,248,190,145.564516129032
"MECOM","BOTH",0.68,246,189,145.207317073171
"PRRC2A","ORF",-0.166,254,192,145.133858267717
"PHLPP1","ORF",-1.947,204,172,145.019607843137
"EIF3A","ORF",1.142,269,197,144.271375464684
"SRC","ORF",0.398,243,187,143.905349794239
"WDR76","ORF",-0.341,267,196,143.880149812734
"ADARB1","ORF",-0.96,276,199,143.481884057971
"UNK","BOTH",0.475,257,192,143.439688715953
"MCM3","ORF",-0.407,252,190,143.253968253968
"NBR1","ORF",0.235,239,185,143.200836820084
"SMARCC2","ORF",-1.537,224,179,143.040178571429
"AXL","ORF",-0.14,242,186,142.95867768595
"NF2","BOTH",-0.093,240,185,142.604166666667
"SPTBN1","ORF",0.768,290,203,142.1
"SUPT16H","ORF",-0.622,296,205,141.976351351351
"VHL","ORF",0.906,279,199,141.939068100358
"CDC34","ORF",1.69,216,175,141.782407407407
"MDC1","ORF",-0.168,247,187,141.574898785425
"SRRM1","ORF",0.654,242,185,141.425619834711
"NUDT21","ORF",0.506,207,171,141.260869565217
"ESYT1","ORF",-0.805,311,209,140.453376205788
"TRIM31","ORF",-0.742,314,210,140.445859872611
"CXADR","ORF",0.634,243,184,139.325102880658
"NTRK3","ORF",-0.538,210,171,139.242857142857
"B3GAT1","ORF",-1.137,220,175,139.204545454545
"MDH2","ORF",1.929,326,213,139.168711656442
"PSMA5","ORF",-0.199,246,185,139.126016260163
"PAN2","ORF",-0.782,288,200,138.888888888889
"MAP4","BOTH",1.251,234,180,138.461538461538
"QARS","ORF",-0.184,253,187,138.217391304348
"KHSRP","ORF",1.209,227,177,138.013215859031
"TMPRSS11B","ORF",0.604,227,177,138.013215859031
"PIK3R1","ORF",-0.607,200,166,137.78
"RRP12","ORF",1.033,249,185,137.449799196787
"HSPA6","ORF",0.046,213,171,137.281690140845
"ARRB2","ORF",-0.159,264,190,136.742424242424
"CTNNA1","ORF",0.624,230,177,136.213043478261
"LATS1","ORF",0.714,218,172,135.706422018349
"GATA4","ORF",0.723,234,178,135.401709401709
"PRKCZ","ORF",0.203,253,185,135.276679841897
"HMGA1","ORF",0.919,252,184,134.349206349206
"FBXW11","ORF",0.263,228,175,134.320175438596
"TFAM","ORF",-0.963,290,197,133.824137931034
"CSNK1A1","ORF",1.582,235,177,133.314893617021
"DDX54","ORF",-0.168,271,190,133.210332103321
"RPLP2","ORF",-0.62,310,203,132.932258064516
"SEC63","ORF",1.02,252,183,132.892857142857
"MRPS27","ORF",-0.653,247,181,132.635627530364
"LOXL2","ORF",1.418,284,194,132.521126760563
"HERC2","ORF",-1.047,234,176,132.376068376068
"GCN1L1","ORF",0.914,253,183,132.367588932806
"RRP1B","ORF",0.958,257,184,131.735408560311
"PRPF4B","ORF",0.193,222,171,131.716216216216
"YTHDF2","ORF",0.095,212,167,131.551886792453
"CLEC4E","ORF",-0.852,225,172,131.484444444444
"ADAR","ORF",1.243,218,169,131.01376146789
"FGFR4","ORF",0.783,196,160,130.612244897959
"AP2M1","ORF",0.018,254,182,130.409448818898
"SDHA","ORF",0.684,289,194,130.228373702422
"FAM120A","ORF",-1.49,233,174,129.93991416309
"PRRC2C","ORF",-1.713,233,174,129.93991416309
"ATP2A2","ORF",0.301,281,191,129.825622775801
"RBM25","ORF",-0.272,220,169,129.822727272727
"TSR1","ORF",0.901,247,179,129.720647773279
"RRBP1","ORF",0.892,248,179,129.197580645161
"STAT1","ORF",-1.257,186,155,129.166666666667
"GNL3","ORF",1.103,265,185,129.150943396226
"AHCY","BOTH",1.529,235,174,128.834042553191
"SUPT5H","ORF",0.384,222,169,128.653153153153
"PRPF6","ORF",-0.002,241,176,128.53112033195
"RNPS1","ORF",-0.171,236,174,128.28813559322
"HP1BP3","ORF",0.608,250,179,128.164
"ESYT2","ORF",1.064,270,186,128.133333333333
"ZNF746","ORF",1.898,231,172,128.069264069264
"RNF31","ORF",-1.453,248,178,127.758064516129
"SLFN11","ORF",-1.461,237,174,127.746835443038
"FLII","ORF",1.004,211,164,127.469194312796
"NINL","ORF",1.589,217,166,126.986175115207
"EIF3F","ORF",-1.541,212,164,126.867924528302
"SMC2","ORF",0.047,220,167,126.768181818182
"DISC1","ORF",0.89,197,158,126.720812182741
"LZTS2","ORF",-0.165,190,155,126.447368421053
"DNAJA3","ORF",1.044,248,177,126.326612903226
"KIF5B","ORF",1.289,237,173,126.282700421941
"RARS","ORF",0.508,214,164,125.682242990654
"DCPS","ORF",0.952,233,171,125.497854077253
"AP2B1","ORF",0.478,217,165,125.460829493088
"KRR1","ORF",-0.136,240,173,124.704166666667
"BCLAF1","ORF",-0.53,224,167,124.504464285714
"GNL2","ORF",-0.043,246,175,124.491869918699
"BET1","ORF",-0.997,249,176,124.401606425703
"POLD1","ORF",0.042,219,165,124.315068493151
"AHNAK","ORF",-1.883,233,170,124.034334763948
"DIRAS3","ORF",0.277,165,143,123.933333333333
"DCAF4","ORF",-0.089,199,157,123.86432160804
"MTOR","ORF",-0.553,207,160,123.671497584541
"AATF","ORF",-0.056,226,167,123.402654867257
"EIF3B","ORF",1.363,269,182,123.137546468401
"UBE3A","ORF",0.437,238,171,122.861344537815
"NUP35","ORF",0.033,211,161,122.848341232227
"APC","ORF",0.623,191,153,122.560209424084
"TRIM14","ORF",0.275,225,166,122.471111111111
"NEDD4","ORF",0.399,228,167,122.320175438596
"MLLT4","ORF",0.725,182,149,121.983516483516
"HDAC4","ORF",-0.536,226,166,121.929203539823
"HSPA2","ORF",-0.693,192,153,121.921875
"TNPO1","ORF",1.111,205,158,121.775609756098
"SMG7","ORF",1.159,185,150,121.621621621622
"METTL17","ORF",0.019,235,169,121.536170212766
"STIM1","ORF",-0.333,264,179,121.367424242424
"CARM1","ORF",0.468,188,151,121.281914893617
"NAT10","ORF",0.78,244,172,121.245901639344
"TNRC6A","ORF",0.048,164,141,121.225609756098
"RNF8","ORF",-0.826,247,173,121.17004048583
"PRPF31","ORF",1.605,233,168,121.1330472103
"SNIP1","ORF",1.331,228,166,120.859649122807
"PDCD11","ORF",1.539,218,162,120.385321100917
"RB1CC1","ORF",0.266,227,165,119.933920704846
"DNAJB11","ORF",1.323,233,167,119.695278969957
"TNRC6B","BOTH",0.038,183,148,119.693989071038
"FBP1","ORF",0.294,253,174,119.667984189723
"HNRNPUL2","ORF",-0.02,201,155,119.52736318408
"CORO1C","ORF",0.118,239,169,119.502092050209
"ATM","ORF",-0.455,176,145,119.460227272727
"MRPL11","ORF",0.337,242,170,119.421487603306
"TLN1","BOTH",-0.492,181,147,119.386740331492
"EBNA1BP2","ORF",0.437,248,172,119.290322580645
"BICD2","ORF",-0.329,199,154,119.175879396985
"CNOT1","ORF",-0.342,199,154,119.175879396985
"TPR","ORF",0.943,202,155,118.935643564356
"TMPRSS2","ORF",-0.76,197,153,118.827411167513
"POLR2B","ORF",0.688,221,162,118.751131221719
"ACIN1","ORF",0.471,216,160,118.518518518519
"SNRPF","ORF",-1.344,216,160,118.518518518519
"FMR1","ORF",-1.305,208,157,118.504807692308
"SEPT9","BOTH",0.189,190,150,118.421052631579
"IPO7","ORF",0.864,206,156,118.135922330097
"PXN","BOTH",0.636,171,142,117.918128654971
"RLIM","ORF",0.514,231,165,117.857142857143
"PTCD3","ORF",0.708,240,168,117.6
"FOXO1","BOTH",-1.351,207,156,117.565217391304
"RUNX1","ORF",0.145,160,137,117.30625
"ZYX","ORF",1.537,172,142,117.232558139535
"LATS2","ORF",-0.135,177,144,117.152542372881
"IRAK1","ORF",0.754,182,146,117.120879120879
"AP2A1","ORF",0.26,203,154,116.827586206897
"SRRT","ORF",0.745,211,157,116.81990521327
"PTPN11","ORF",0.117,183,146,116.48087431694
"TJP1","ORF",-1.593,209,156,116.44019138756
"GPR182","ORF",0.303,166,139,116.39156626506
"CSE1L","NON_ORF",1.606,234,165,116.346153846154
"NSUN2","ORF",0.485,204,154,116.254901960784
"MCM4","ORF",1.657,207,155,116.062801932367
"PCM1","ORF",-0.411,194,150,115.979381443299
"HDGF","ORF",1.524,224,161,115.71875
"DPF2","ORF",1.165,192,149,115.630208333333
"MYO1B","ORF",1.609,216,158,115.574074074074
"TOLLIP","BOTH",1.164,177,143,115.531073446328
"RB1","ORF",0.435,182,145,115.521978021978
"LNX1","ORF",-0.56,180,144,115.2
"GARS","ORF",1.863,193,149,115.031088082902
"TFIP11","ORF",0.463,196,150,114.795918367347
"PRKCI","ORF",0.595,218,158,114.51376146789
"TES","BOTH",0.712,208,154,114.019230769231
"PFKP","ORF",0.697,219,158,113.990867579909
"PRPF4","ORF",0.964,187,146,113.989304812834
"UBAP2L","ORF",1.063,203,152,113.812807881773
"DDX39A","ORF",1.157,226,160,113.274336283186
"PPP2R2A","ORF",-0.518,181,143,112.977900552486
"PSME3","ORF",-0.219,230,161,112.7
"BAG6","ORF",0.025,233,162,112.635193133047
"MSH2","ORF",0.115,208,153,112.543269230769
"NHLRC2","ORF",0.248,187,145,112.433155080214
"MSH6","ORF",1.32,185,144,112.086486486486
"PAXIP1","ORF",1.412,193,147,111.963730569948
"CKAP5","ORF",1.109,218,156,111.633027522936
"RPTOR","ORF",0.959,194,147,111.386597938144
"ASXL1","BOTH",-0.095,216,155,111.226851851852
"PARD3","ORF",-1.206,184,143,111.135869565217
"CHEK2","ORF",0.766,157,132,110.980891719745
"NOTCH1","BOTH",-0.878,195,147,110.815384615385
"GART","ORF",1.79,195,147,110.815384615385
"MCM6","ORF",0.736,185,143,110.535135135135
"ANKRD55","ORF",-0.295,180,141,110.45
"VCL","ORF",-0.123,175,139,110.405714285714
"PPP6R3","BOTH",1.465,175,139,110.405714285714
"ACSL3","ORF",0.474,215,154,110.306976744186
"COPB1","ORF",0.603,218,155,110.206422018349
"ARID1A","ORF",1.725,151,129,110.205298013245
"NOLC1","ORF",1.668,221,156,110.117647058824
"OFD1","ORF",-0.183,178,140,110.112359550562
"MAPK3","ORF",0.273,173,138,110.080924855491
"ITCH","ORF",0.152,202,149,109.905940594059
"FNDC3A","ORF",0.445,213,153,109.901408450704
"AMOT","ORF",-1.597,181,141,109.839779005525
"SRPR","ORF",-0.185,216,154,109.796296296296
"SMAD2","ORF",0.782,166,135,109.789156626506
"DDX56","ORF",1.896,231,159,109.441558441558
"BRD3","ORF",-1.226,218,154,108.788990825688
"FAM105A","BOTH",-1.656,207,150,108.695652173913
"MRPS22","ORF",-0.307,224,156,108.642857142857
"CLEC4D","ORF",-1.284,183,141,108.639344262295
"INSR","ORF",0.783,178,139,108.544943820225
"KTN1","BOTH",-1.011,236,160,108.474576271186
"SAFB","ORF",-0.178,181,140,108.28729281768
"NIN","ORF",-0.037,176,138,108.204545454545
"MRPS31","ORF",-1.286,214,152,107.96261682243
"SH3KBP1","ORF",-0.701,159,131,107.930817610063
"RPS6KB2","ORF",0.134,203,148,107.901477832512
"NUP93","ORF",0.415,198,146,107.656565656566
"SF3B4","ORF",1.235,190,143,107.626315789474
"PNN","ORF",-0.261,191,143,107.062827225131
"PRPF3","ORF",0.661,191,143,107.062827225131
"EIF4ENIF1","ORF",-1.272,181,139,106.745856353591
"ACAD9","ORF",1.073,240,160,106.666666666667
"USP4","ORF",1.161,166,133,106.560240963855
"DSG2","ORF",1.731,220,153,106.404545454545
"CAP1","ORF",0.569,154,128,106.38961038961
"POP1","ORF",1.381,206,148,106.330097087379
"FGD5","ORF",0.72,169,134,106.248520710059
"NDUFA9","ORF",0.024,238,159,106.22268907563
"BRD2","ORF",0.077,198,145,106.186868686869
"HTT","ORF",-1.414,190,142,106.126315789474
"TTN","ORF",0.283,190,142,106.126315789474
"ATXN2L","ORF",-0.176,180,138,105.8
"LRRC31","ORF",1.05,130,117,105.3
"SMARCA2","ORF",-1.189,168,133,105.291666666667
"VARS","ORF",0.707,181,138,105.21546961326
"ACTR2","ORF",1.19,217,151,105.073732718894
"IRS4","ORF",1.322,238,158,104.890756302521
"SF1","ORF",1.707,198,144,104.727272727273
"GEMIN5","ORF",1.259,190,141,104.636842105263
"ALK","ORF",-0.181,140,121,104.578571428571
"NUP205","ORF",0.517,185,139,104.437837837838
"ATXN1","ORF",0.389,172,134,104.395348837209
"EIF2S3","ORF",0.347,264,166,104.378787878788
"ACTA1","ORF",0.149,173,134,103.791907514451
"RBBP5","ORF",1.572,176,135,103.551136363636
"CDKN2A","ORF",-0.672,192,141,103.546875
"PPARG","ORF",-0.43,161,129,103.360248447205
"MAP3K7","ORF",1.669,221,151,103.171945701357
"MRPS18B","ORF",-0.707,204,145,103.063725490196
"TRIM24","ORF",0.771,204,145,103.063725490196
"WDR6","ORF",1.142,193,141,103.010362694301
"EPB41L2","ORF",-1.283,196,142,102.877551020408
"HNRNPH3","ORF",-1.193,196,142,102.877551020408
"BRD1","BOTH",-0.756,167,131,102.760479041916
"SEC23A","ORF",1.926,167,131,102.760479041916
"CALD1","ORF",0.007,180,136,102.755555555556
"SLC25A1","ORF",1.695,219,150,102.739726027397
"PPIB","ORF",0.462,234,155,102.67094017094
"UBR4","BOTH",1.562,191,140,102.61780104712
"EXD2","ORF",1.125,223,151,102.2466367713
"SKIV2L2","ORF",0.039,176,134,102.022727272727
"LGR4","ORF",-1.889,151,124,101.827814569536
"KRT1","ORF",-0.515,162,128,101.135802469136
"DNAJC10","ORF",0.793,181,135,100.690607734807
"NDC80","ORF",-0.323,148,122,100.567567567568
