"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"RUFY1","ORF",-2.333,312,199,126.926282051282
"SSR1","ORF",2.552,297,194,126.720538720539
"MYBBP1A","ORF",3.579,320,201,126.253125
"FTSJ3","ORF",4.261,286,190,126.223776223776
"LRRK2","ORF",-3.466,321,201,125.859813084112
"H2AFZ","NONE",6.555,252,178,125.730158730159
"SMG7","ORF",2.514,217,165,125.460829493088
"ITFG1","ORF",2.11,355,211,125.411267605634
"SURF6","ORF",3.772,294,192,125.387755102041
"RPL23","NONE",-4.407,323,201,125.080495356037
"CTTN","ORF",4.725,265,182,124.996226415094
"SIRT1","ORF",-4.921,266,182,124.526315789474
"USP10","ORF",5.355,198,157,124.489898989899
"HAX1","BOTH",2.339,270,183,124.033333333333
"LYAR","ORF",3.434,268,182,123.597014925373
"FAM105A","ORF",-3.621,279,185,122.670250896057
"SLC25A5","NONE",6.229,276,184,122.666666666667
"ACLY","ORF",2.413,220,164,122.254545454545
"EIF4G1","ORF",6.669,280,185,122.232142857143
"LIMA1","NONE",-3.45,280,185,122.232142857143
"UNC93B1","NONE",3.163,271,182,122.228782287823
"PSMD2","ORF",8.357,278,184,121.78417266187
"PSMD1","NONE",4.225,279,184,121.347670250896
"RPS4X","ORF",-5.773,314,195,121.09872611465
"HADHB","ORF",-2.151,290,187,120.58275862069
"TFIP11","ORF",-2.437,257,176,120.529182879377
"AP2M1","ORF",4.762,260,177,120.496153846154
"SNRPC","NONE",7.269,272,181,120.444852941176
"VCAM1","ORF",-1.977,313,194,120.242811501597
"IMPDH2","ORF",-3.098,279,183,120.032258064516
"NOTCH1","ORF",5.35,203,156,119.881773399015
"HIST1H1B","ORF",4.596,271,180,119.557195571956
"ATXN1","ORF",-5.794,290,186,119.296551724138
"DCPS","ORF",3,263,177,119.121673003802
"SF3B2","ORF",3.748,336,200,119.047619047619
"FOXA1","ORF",-5.407,340,201,118.826470588235
"KHDRBS1","ORF",-2.287,235,167,118.676595744681
"PSMA1","NONE",2.725,305,190,118.360655737705
"FAM120A","ORF",-4.324,248,171,117.907258064516
"DKC1","NONE",4.477,278,181,117.845323741007
"HSPA2","ORF",-3.276,254,173,117.830708661417
"MCM3","BOTH",5.649,237,167,117.675105485232
"PSMD3","ORF",4.065,261,175,117.337164750958
"TUBA1C","ORF",3.115,286,183,117.094405594406
"PSMC3","NONE",6.352,256,173,116.91015625
"DBN1","BOTH",3.954,259,174,116.895752895753
"DTX2","ORF",3.177,219,160,116.89497716895
"COPA","ORF",4.731,266,176,116.451127819549
"RPS27A","NONE",-2.736,304,188,116.263157894737
"TUBB3","ORF",3.435,261,174,116
"TNRC6A","ORF",-3.124,192,149,115.630208333333
"AATF","NONE",2.872,230,163,115.517391304348
"RANBP9","ORF",4.33,281,180,115.302491103203
"TNRC6B","ORF",-2.284,196,150,114.795918367347
"BCLAF1","NONE",-3.053,215,157,114.646511627907
"MYO1C","ORF",-1.974,280,179,114.432142857143
"P2RY6","NONE",2.617,262,173,114.232824427481
"KPNA1","ORF",4.262,230,162,114.104347826087
"HIST1H2BH","ORF",4.097,219,158,113.990867579909
"HSD17B11","NONE",-3.794,249,168,113.349397590361
"RRS1","ORF",2.178,252,169,113.337301587302
"RPS7","ORF",2.588,307,186,112.690553745928
"NFX1","ORF",-2.217,318,189,112.330188679245
"OCIAD1","NONE",-3.381,264,172,112.060606060606
"SNRPD1","NONE",3.502,226,159,111.862831858407
"AIMP2","NONE",5.785,300,183,111.63
"KIF5B","ORF",3.7,224,158,111.446428571429
"MB21D1","ORF",3.593,216,155,111.226851851852
"VASP","ORF",2.733,184,143,111.135869565217
"RHOV","NONE",3.453,169,137,111.059171597633
"DIRAS3","ORF",-5.16,187,144,110.887700534759
"RALY","ORF",5.336,249,166,110.666666666667
"BAG3","NONE",2.584,321,188,110.105919003115
"NDC80","ORF",6.451,199,148,110.070351758794
"MTCH2","ORF",6.937,272,173,110.033088235294
"ABCE1","ORF",3.139,260,169,109.85
"MYO6","NONE",-3.651,242,163,109.789256198347
"HSD17B10","ORF",6.199,289,178,109.63321799308
"SNIP1","ORF",-2.673,270,172,109.57037037037
"NDN","BOTH",-2.496,237,161,109.371308016878
"BYSL","ORF",6.235,240,162,109.35
"ATAD3A","ORF",6.53,229,158,109.013100436681
"DDA1","NONE",2.757,229,158,109.013100436681
"PSMD11","ORF",6.753,247,164,108.890688259109
"RRP1B","ORF",4.003,221,155,108.710407239819
"CDC34","NONE",4.877,221,155,108.710407239819
"DCAF7","BOTH",3.316,213,152,108.469483568075
"P4HB","ORF",3.189,283,175,108.21554770318
"LDLR","ORF",2.004,261,168,108.137931034483
"NUDCD2","ORF",-1.982,261,168,108.137931034483
"POLR2B","ORF",2.178,261,168,108.137931034483
"IMMT","ORF",3.115,293,178,108.136518771331
"HNRNPAB","NONE",7.993,228,157,108.109649122807
"FAF1","ORF",5.4,211,151,108.061611374408
"AXL","NON_ORF",-2.209,234,159,108.038461538462
"PRPF31","ORF",5.114,237,160,108.016877637131
"TRIM24","ORF",3.667,249,164,108.016064257028
"CTCF","ORF",2.996,284,175,107.834507042254
"KRR1","ORF",-2.032,262,168,107.725190839695
"ELOVL5","ORF",-6.941,253,165,107.608695652174
"PRPF6","ORF",4.177,232,158,107.603448275862
"TRAP1","NONE",3.522,305,181,107.413114754098
"LONP1","ORF",5.62,312,183,107.336538461538
"CCDC47","ORF",2.667,299,179,107.160535117057
"OFD1","ORF",-3.085,242,161,107.111570247934
"HSPA1B","NONE",3.589,191,143,107.062827225131
"POU5F1","ORF",2.074,213,151,107.046948356808
"RBM28","ORF",2.388,261,167,106.854406130268
"MDH2","ORF",6.974,356,195,106.811797752809
"CFL1","NONE",5.262,243,161,106.670781893004
"LDHA","NONE",3.906,240,160,106.666666666667
"KHSRP","ORF",4.874,200,146,106.58
"MIB1","ORF",-3.058,200,146,106.58
"HDGF","NONE",3.988,214,151,106.546728971963
"ATP5C1","ORF",4.155,275,171,106.330909090909
"RAD50","ORF",-3.391,244,161,106.233606557377
"POLR2C","NONE",4.298,235,158,106.229787234043
"LGR4","ORF",2.445,175,136,105.691428571429
"TULP3","ORF",2.296,213,150,105.633802816901
"ACTN4","ORF",5.125,255,164,105.474509803922
"MEOX2","ORF",-3.104,333,187,105.012012012012
"GNL2","ORF",2.56,250,162,104.976
"SNRPD3","NON_ORF",2.89,244,160,104.918032786885
"TUBG1","NONE",4.793,244,160,104.918032786885
"GPR45","BOTH",-2.678,195,143,104.866666666667
"DUSP16","ORF",-3.56,167,132,104.335329341317
"EBAG9","ORF",1.999,196,143,104.331632653061
"UBE3A","ORF",-2.938,255,163,104.192156862745
"TMPRSS2","BOTH",3.111,225,153,104.04
"MCM4","ORF",7.387,205,146,103.980487804878
"PRDX1","NONE",4.086,232,155,103.556034482759
"RPL12","NONE",-2.727,270,167,103.292592592593
"RPL21","NONE",-3.114,236,156,103.118644067797
"TERF2","ORF",4.458,213,148,102.835680751174
"LOXL2","BOTH",2.65,268,166,102.820895522388
"CLTA","ORF",3.321,234,155,102.67094017094
"PARD3","NON_ORF",3.089,184,137,102.005434782609
"AHCY","ORF",2.63,193,140,101.554404145078
"PAX6","NONE",3.796,210,146,101.504761904762
"UBQLN1","ORF",2.794,237,155,101.371308016878
"EIF4A1","ORF",3.04,235,154,100.91914893617
"POLD1","ORF",6.409,223,150,100.896860986547
"PHGDH","NONE",4.858,257,161,100.859922178988
"DNAJC9","ORF",1.969,200,142,100.82
"CSDE1","ORF",-2.578,189,138,100.761904761905
"ITCH","ORF",2.19,215,147,100.506976744186
"NUDT21","NONE",4.324,243,156,100.148148148148
"CARM1","ORF",3.757,213,146,100.075117370892
"CACYBP","ORF",2.311,185,136,99.9783783783784
"BICD1","ORF",2.329,154,124,99.8441558441558
"PPARG","ORF",-3.198,188,137,99.8351063829787
"MSH6","ORF",5.483,191,138,99.7068062827225
"RBM25","ORF",-3.082,214,146,99.607476635514
"DNAJA3","ORF",2.28,229,151,99.5676855895196
"CCND1","ORF",2.283,181,134,99.2044198895028
"SLC3A2","ORF",4.614,227,150,99.1189427312775
"SMARCA2","ORF",-3.991,190,137,98.7842105263158
"PTBP1","NONE",4.363,300,172,98.6133333333333
"FLII","ORF",3.141,202,141,98.4207920792079
"YTHDC1","ORF",-2.405,205,142,98.3609756097561
"UBAP2L","ORF",2.72,205,142,98.3609756097561
"MRPS9","ORF",4.792,271,163,98.0405904059041
"DNAJC25","NONE",-3.174,206,142,97.8834951456311
"COPE","NONE",3.918,215,145,97.7906976744186
"BRIX1","ORF",4.336,222,147,97.3378378378378
"VDAC2","ORF",2.531,273,163,97.3223443223443
"UBA1","ORF",2.166,241,153,97.1327800829876
"EPRS","ORF",4.159,338,181,96.9260355029586
"FBP1","NONE",-4.65,218,145,96.4449541284404
"PXMP2","NONE",4.319,189,135,96.4285714285714
"POP1","ORF",2.47,198,138,96.1818181818182
"EIF6","ORF",4.115,234,150,96.1538461538462
"DDX27","ORF",2.795,219,145,96.0045662100457
"DDX56","ORF",1.996,211,142,95.563981042654
"IRAK1","NONE",3.571,197,137,95.2741116751269
"COX4I1","NONE",4.668,290,166,95.0206896551724
