"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"RNGTT","ORF",2.747,57,32,17.9649122807018
"TOMM20","NONE",3.06,81,38,17.8271604938272
"KAT2B","ORF",-2.395,87,39,17.4827586206897
"CYB5R3","ORF",-2.724,111,44,17.4414414414414
"TOX4","ORF",-2.082,75,36,17.28
"MYCBP2","ORF",-2.985,89,39,17.0898876404494
"STON2","ORF",2.34,60,32,17.0666666666667
"CNDP2","ORF",-3.236,72,35,17.0138888888889
"WDTC1","ORF",-2.306,61,32,16.7868852459016
"PDE12","ORF",-2.207,44,27,16.5681818181818
"PAK7","ORF",-1.973,38,25,16.4473684210526
"CEP63","ORF",-2.021,49,28,16
"SAP130","ORF",2.187,77,35,15.9090909090909
"FGF13","ORF",-2.07,43,26,15.7209302325581
"ASS1","ORF",-2.207,70,33,15.5571428571429
"TMEM17","NONE",-2.623,55,29,15.2909090909091
"RFWD2","ORF",2.329,116,42,15.2068965517241
"DDR1","ORF",-2.264,36,23,14.6944444444444
"TTC37","ORF",2.039,66,31,14.5606060606061
"UBXN7","NONE",3.122,80,34,14.45
"SPAG5","ORF",2.178,63,30,14.2857142857143
"DHX33","ORF",2.647,48,26,14.0833333333333
"IMP3","NONE",-2.681,64,30,14.0625
"FBXW5","ORF",-1.998,46,25,13.5869565217391
"PPP6R2","ORF",-2.673,46,25,13.5869565217391
"ASPM","NONE",3.148,46,25,13.5869565217391
"SPC25","NONE",2.763,24,18,13.5
"ARHGAP20","ORF",2.452,19,16,13.4736842105263
"POLR3B","ORF",-2.252,44,24,13.0909090909091
"RFWD3","NONE",3.757,44,24,13.0909090909091
"DDX19A","ORF",3.168,52,26,13
"CXXC1","ORF",-2.261,41,23,12.9024390243902
"RSRC1","ORF",3.234,57,27,12.7894736842105
"MAST3","ORF",-2.06,39,22,12.4102564102564
"MED15","ORF",-2.152,52,25,12.0192307692308
"MCM10","ORF",2.327,62,27,11.758064516129
"EFHD2","NONE",-2.666,67,28,11.7014925373134
"RINT1","NON_ORF",2.751,73,29,11.5205479452055
"HAUS5","ORF",2.207,50,24,11.52
"FMNL1","ORF",-2.849,47,23,11.2553191489362
"KIF15","ORF",2.972,47,23,11.2553191489362
"PRSS3","ORF",2.058,29,18,11.1724137931034
"DNM3","ORF",-2.535,26,17,11.1153846153846
"HERC1","ORF",-2.165,52,24,11.0769230769231
"FAM90A1","ORF",-2.131,57,25,10.9649122807018
"GINS1","ORF",2.108,18,14,10.8888888888889
"INTS9","ORF",1.976,37,20,10.8108108108108
"CEP78","ORF",2.35,49,23,10.7959183673469
"CC2D1A","ORF",2.701,95,32,10.7789473684211
"CD97","ORF",-2.322,41,21,10.7560975609756
"TTI1","ORF",1.998,45,22,10.7555555555556
"PLXNB2","ORF",-1.975,73,28,10.7397260273973
"ZNF48","ORF",-2.013,70,27,10.4142857142857
"UTP14C","ORF",-2.133,22,15,10.2272727272727
"ZMIZ1","ORF",-2.112,22,15,10.2272727272727
"DSTN","NONE",-2.786,77,28,10.1818181818182
"MRPL10","NONE",2.621,48,22,10.0833333333333
"HMGN4","ORF",-2.236,62,25,10.0806451612903
"KCTD17","ORF",-2.138,36,19,10.0277777777778
"CDT1","NONE",2.841,36,19,10.0277777777778
"VPS45","NONE",2.659,79,28,9.92405063291139
"CGNL1","ORF",3.501,26,16,9.84615384615385
"CSRP1","BOTH",-2.101,42,20,9.52380952380952
"PATZ1","ORF",-2.181,47,21,9.38297872340426
"ZNF280C","NONE",3.01,43,20,9.30232558139535
"KNTC1","ORF",2.95,35,18,9.25714285714286
"KRT4","ORF",2.059,28,16,9.14285714285714
"TPRN","ORF",-2.491,28,16,9.14285714285714
"AFTPH","ORF",-2.512,32,17,9.03125
"SLC9A1","ORF",-1.963,75,26,9.01333333333333
"COMMD2","ORF",2.118,25,15,9
"VPS13C","ORF",-2.199,64,24,9
"PKD1","ORF",-2.212,22,14,8.90909090909091
"PABPC1L","ORF",2.012,19,13,8.89473684210526
"RAD51AP1","ORF",2.978,19,13,8.89473684210526
"IRF1","ORF",-1.977,26,15,8.65384615384615
"ARHGEF17","ORF",-2.024,30,16,8.53333333333333
"ITM2B","ORF",-2.274,38,18,8.52631578947368
"RPS6KA6","ORF",2.052,23,14,8.52173913043478
"LYPLA1","ORF",2.709,17,12,8.47058823529412
"PDXP","ORF",-2.712,17,12,8.47058823529412
"GAPDHS","ORF",-1.978,24,14,8.16666666666667
"SLC25A24","ORF",2.309,65,23,8.13846153846154
"AGAP3","ORF",-2.169,40,18,8.1
"WNK3","ORF",2.669,21,13,8.04761904761905
"GINS4","NONE",2.633,25,14,7.84
"TSPYL5","NONE",2.729,38,17,7.60526315789474
"PIK3C2B","ORF",-2.21,34,16,7.52941176470588
"EXO1","ORF",2.184,30,15,7.5
"TTR","ORF",1.994,23,13,7.34782608695652
