"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"HNRNPA1","ORF",0.31,617,366,217.108589951378
"BTF3","NONE",-3.851,517,335,217.069632495164
"ERBB2","ORF",2.334,408,297,216.198529411765
"FBL","ORF",1.457,449,311,215.41425389755
"RNF113A","ORF",2.404,458,314,215.275109170306
"NUPR1","ORF",1.441,457,313,214.374179431072
"PPP1CC","ORF",-0.66,446,309,214.082959641256
"ZC3H18","NONE",5.587,592,356,214.081081081081
"PRPF8","ORF",1.342,514,331,213.153696498055
"CUL1","ORF",1.887,508,329,213.072834645669
"RPL3","ORF",-2.841,481,320,212.889812889813
"HRAS","ORF",4.068,393,289,212.521628498728
"CLTC","ORF",1.923,435,304,212.450574712644
"DDB1","ORF",-0.254,433,303,212.030023094688
"PABPC1","ORF",2.968,426,300,211.267605633803
"CDK9","NONE",2.951,440,304,210.036363636364
"SEC61B","ORF",0.722,528,333,210.017045454545
"RAB35","NONE",4.904,409,293,209.899755501223
"FGFR1","BOTH",0.953,398,289,209.85175879397
"CUL4B","ORF",-0.411,461,311,209.80694143167
"PTEN","ORF",-3.51,456,309,209.388157894737
"U2AF2","ORF",3.055,429,298,207.002331002331
"PPP1CA","ORF",5.673,408,290,206.127450980392
"CLEC16A","ORF",-0.341,420,294,205.8
"LAMP2","ORF",3.135,382,280,205.235602094241
"NRAS","NONE",3.45,431,297,204.661252900232
"FXR1","ORF",2.636,403,287,204.389578163772
"CBX3","BOTH",1.5,378,277,202.986772486772
"CDK2","ORF",1.663,487,314,202.455852156057
"CSNK2A2","NONE",3.434,436,297,202.314220183486
"PRKDC","NON_ORF",3.011,444,299,201.353603603604
"HSPA9","NONE",4.668,434,295,200.518433179724
"CSNK2B","ORF",5.481,375,274,200.202666666667
"EEF1A1","ORF",-2.004,471,307,200.104033970276
"TUBB","ORF",3.624,447,299,200.002237136465
"FLNA","ORF",0.026,389,278,198.6735218509
"ENO1","ORF",6.195,446,297,197.77802690583
"HIST1H1C","ORF",3.632,415,286,197.098795180723
"MARCKS","ORF",1.963,436,293,196.901376146789
"GAPDH","NONE",4.382,423,288,196.085106382979
"TUBA1A","ORF",2.286,457,299,195.625820568928
"ILF2","ORF",3.616,398,279,195.58040201005
"RC3H1","ORF",-1.929,455,298,195.173626373626
"PPP2R1A","ORF",4.891,431,290,195.127610208817
"EZR","NONE",4.581,371,269,195.043126684636
"RPL13","BOTH",0.665,464,300,193.965517241379
"RUVBL2","ORF",5.696,403,279,193.153846153846
"HIST1H1E","ORF",3.831,436,290,192.889908256881
"RPS3","ORF",0.781,483,305,192.5983436853
"RHOC","ORF",-0.291,391,274,192.010230179028
"GNB2L1","ORF",-0.335,435,289,192.002298850575
"HIST1H2BG","ORF",3.628,392,274,191.520408163265
"UBE2I","NONE",2.739,398,276,191.396984924623
"DHX9","ORF",0.763,405,278,190.824691358025
"GOLGA2","ORF",0.783,453,294,190.807947019868
"TRIM37","ORF",-1.122,400,276,190.44
"RPS16","ORF",-0.896,502,309,190.201195219124
"AURKA","NONE",8.973,428,284,188.448598130841
"UBE2O","ORF",5.011,527,314,187.089184060721
"IQGAP1","ORF",-1.895,367,262,187.040871934605
"COIL","ORF",2.133,370,263,186.943243243243
"HNRNPD","ORF",-1.146,410,276,185.79512195122
"NUP155","ORF",5.275,329,247,185.437689969605
"RBBP4","ORF",0.148,359,258,185.41504178273
"LMNB1","ORF",7.293,420,279,185.335714285714
"HSPA4","NONE",3.842,425,280,184.470588235294
"HNRNPM","ORF",1.209,488,300,184.426229508197
"RNF123","ORF",1.435,361,258,184.387811634349
"DDX21","ORF",4.016,512,307,184.080078125
"CDC37","NONE",3.402,397,270,183.627204030227
"RPL10","ORF",-1.983,479,296,182.914405010438
"PTPN1","ORF",1.645,409,273,182.222493887531
"RHOQ","ORF",1.059,294,231,181.5
"CHMP4C","ORF",0.379,451,286,181.365853658537
"RHOU","ORF",-1.598,318,240,181.132075471698
"RNF43","ORF",-1.082,282,226,181.120567375887
"WWOX","ORF",3.169,409,272,180.889975550122
"RUVBL1","ORF",3.336,384,263,180.127604166667
"ZC3HAV1","ORF",0.365,417,274,180.038369304556
"FUS","ORF",2.301,474,292,179.881856540084
"RPL11","NONE",-2.804,440,281,179.456818181818
"HNRNPK","ORF",-1.793,472,291,179.408898305085
"LGALS9","ORF",0.702,377,260,179.310344827586
"DDX5","ORF",-0.298,344,248,178.790697674419
"HSP90B1","ORF",0.819,403,268,178.223325062035
"CSK","ORF",3.237,357,252,177.882352941176
"ACTC1","ORF",1.589,408,269,177.355392156863
"MAPRE1","NONE",5.008,353,250,177.053824362606
"HNRNPA2B1","ORF",-0.634,469,288,176.852878464819
"RND2","ORF",-1.32,310,234,176.632258064516
"RC3H2","ORF",2.283,442,279,176.110859728507
"H2AFX","ORF",6.361,386,260,175.129533678756
"HSCB","ORF",-1.482,511,299,174.953033268102
"UBR5","ORF",0.331,354,248,173.74011299435
"PIH1D1","ORF",2.285,475,287,173.408421052632
"LAMP3","ORF",0.131,316,234,173.278481012658
"SYNCRIP","NONE",4.511,453,280,173.068432671082
"HIST1H2AB","ORF",2.08,343,243,172.154518950437
"USP11","ORF",1.929,341,242,171.741935483871
"PDHA1","NONE",6.678,500,293,171.698
"CKAP4","ORF",2.853,400,262,171.61
"CDK1","NONE",4.596,357,247,170.893557422969
"AKT1","ORF",1.011,346,243,170.661849710983
"MTDH","NONE",3.084,316,232,170.329113924051
"USP36","ORF",1.318,397,260,170.277078085642
"CCT2","ORF",3.511,410,264,169.990243902439
"RAB2A","NONE",3.475,371,251,169.814016172507
"HSF1","NONE",6.161,383,255,169.778067885117
"SEC62","NON_ORF",-4.146,352,244,169.136363636364
"DYRK1A","ORF",0.57,344,241,168.84011627907
"PPP1CB","ORF",0.378,304,226,168.013157894737
"RAB5C","ORF",-1.226,394,257,167.637055837563
"HIST1H3C","ORF",3.098,316,230,167.405063291139
"RPL5","ORF",-2.847,398,258,167.246231155779
"DDX39B","ORF",-0.076,383,253,167.125326370757
"EIF4A3","ORF",3.243,339,238,167.091445427729
"NINL","ORF",-2.319,312,228,166.615384615385
"CREBBP","ORF",-0.256,312,228,166.615384615385
"NOP56","ORF",6.731,412,262,166.611650485437
"KRT8","ORF",0.023,288,219,166.53125
"STX6","ORF",3.679,299,223,166.317725752508
"RPL23A","ORF",-1.144,417,263,165.872901678657
"FLOT1","ORF",2.052,333,235,165.840840840841
"RAB4A","ORF",-0.425,300,223,165.763333333333
"YBX1","NONE",4.262,491,285,165.427698574338
"LRPPRC","ORF",1.606,559,303,164.237924865832
"TRIM21","ORF",-0.605,396,255,164.204545454545
"LZTS2","ORF",-0.047,345,238,164.185507246377
"SNAI1","NONE",3.081,354,241,164.070621468927
"FGFR4","BOTH",2.967,293,219,163.689419795222
"CCT8","ORF",4.574,362,243,163.118784530387
"DHX15","ORF",0.909,330,232,163.10303030303
"RPL28","ORF",-1.436,319,228,162.959247648903
"ISG15","NONE",4.104,314,226,162.662420382166
"WWTR1","ORF",3.07,266,208,162.646616541353
"RPL19","ORF",1.696,400,255,162.5625
"GRWD1","ORF",2.193,264,207,162.306818181818
"IGF1R","ORF",-1.483,312,225,162.259615384615
"CCT6A","NONE",5.759,376,247,162.257978723404
"RPS2","ORF",1.944,427,263,161.988290398126
"KPNA2","NONE",6.079,310,224,161.858064516129
"RPS3A","ORF",-1.857,421,261,161.807600950119
"UBQLN2","ORF",-1.112,432,264,161.333333333333
"DVL2","ORF",-1.862,334,232,161.149700598802
"CCT3","ORF",3.732,386,249,160.624352331606
"MDM2","ORF",-0.904,381,247,160.128608923885
"RPL13A","NONE",-4.684,382,247,159.70942408377
"CPSF6","ORF",3.773,340,233,159.673529411765
"RPL14","ORF",-3.536,367,242,159.574931880109
"ARHGAP24","ORF",0.083,298,218,159.476510067114
"FBXO22","NONE",3.142,290,215,159.396551724138
"PSPC1","ORF",-0.039,344,234,159.174418604651
"DYNC1H1","ORF",2.481,321,226,159.115264797508
"MATR3","ORF",-0.757,435,263,159.009195402299
"PFN1","NONE",3.036,327,228,158.97247706422
"CENPA","NONE",7.256,257,202,158.770428015564
"RBMX","ORF",1.197,308,221,158.574675324675
"SHMT2","ORF",5.815,391,249,158.570332480818
"MIDN","ORF",0.542,401,252,158.364089775561
"DDX3X","ORF",-0.399,443,264,157.327313769752
"NEK4","ORF",-2.73,320,224,156.8
"BRD3","ORF",0.532,312,221,156.541666666667
"PCNA","NONE",3.909,312,221,156.541666666667
"FBXL6","ORF",4.443,393,248,156.498727735369
"CBL","ORF",1.931,307,219,156.224755700326
"IFITM3","ORF",-0.461,339,230,156.047197640118
"TP53BP1","ORF",-1.649,328,226,155.719512195122
"ATP1A1","ORF",-0.61,370,240,155.675675675676
"EEF2","ORF",-1.664,349,233,155.555873925501
"STX4","ORF",-1.71,289,212,155.515570934256
"CCT7","ORF",6.169,385,244,154.638961038961
"GSK3A","ORF",1.488,280,208,154.514285714286
"TCP1","ORF",5.333,364,237,154.31043956044
"METTL14","ORF",-1.23,355,234,154.242253521127
"ZFPL1","ORF",2.747,306,217,153.885620915033
"PSMD14","NONE",4.641,315,220,153.650793650794
"CCT4","NONE",5.587,331,225,152.945619335347
"TRIM33","BOTH",-0.13,297,213,152.757575757576
"POLR2A","ORF",-1.553,332,225,152.484939759036
